step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,cells
60000,2345075,1179,92,69,25.76,26,6,0.991,32,31.70,0,15,0,17,0,0,12,0,14,0,0,1.00,0.466,2.473,5.643,12.563,0.418,0.418,0.000,0.25,1.75,0,0.788,11,11,30.4,0.000,-90,1,12.563,0.000,020044022244022244022244002244044044
60000,2345076,1000,92,44,69.21,36,6,1.923,36,69.21,0,18,0,18,0,0,18,0,18,0,0,1.00,0.260,5.026,4.576,5.482,0.000,0.000,0.000,1.50,1.50,0,0.481,7,6,-11.0,0.531,505,0,0.000,0.000,444444444444442444222224222222222222
60000,2345077,1596,92,55,39.28,20,5,1.964,25,49.10,0,13,0,12,0,0,13,0,7,0,0,1.00,0.331,3.604,3.806,10.100,0.000,0.000,0.000,2.06,5.00,0,0.638,4,4,15.5,0.418,161,0,0.000,0.000,0000044444422242222222222
60000,2345079,1179,92,87,14.90,21,6,0.903,25,18.51,0,7,9,9,0,0,5,9,7,0,0,1.00,0.336,0.000,4.991,4.040,0.000,0.000,0.000,7.75,7.75,0,1.000,14,14,38.3,0.000,-667,1,4.040,0.000,444444000004002230002233002333000333
60000,2345082,1,92,75,23.50,25,5,1.000,25,23.50,0,8,3,14,0,0,8,3,14,0,0,1.00,0.340,0.000,2.602,2.378,0.000,0.000,0.000,1.75,2.75,0,0.825,14,14,31.9,0.000,-301,1,2.378,0.000,4444444444442224322243322
60000,2345083,1179,92,80,15.53,22,6,0.970,36,29.11,0,14,12,10,0,0,1,12,9,0,0,1.00,0.064,2.818,5.624,11.757,1.757,1.757,0.000,4.50,4.50,0,1.000,11,11,36.3,0.000,-114,1,11.757,0.000,000000000000440330442333443333444333
60000,2345084,1179,92,68,27.24,29,6,0.991,33,31.21,0,12,3,18,0,0,11,3,15,0,0,1.00,0.404,0.483,6.013,5.163,0.000,0.000,0.000,4.00,4.00,0,0.766,14,14,35.1,0.000,-269,1,5.163,0.000,000044440044402234422234422234422244
60000,2345088,1179,92,60,37.37,35,6,1.083,35,37.37,1,7,3,24,0,1,7,3,24,0,0,1.00,0.187,3.120,6.120,8.158,2.076,0.316,1.760,0.00,0.00,0,0.654,6,6,52.4,0.403,263,0,0.000,0.000,444444444144442230422234442234444444
60000,2345089,1179,91,62,25.50,26,6,1.000,36,35.50,0,15,1,20,0,0,14,1,11,0,0,1.00,0.549,0.000,3.596,3.602,0.000,0.000,0.000,1.50,1.50,0,0.792,10,2,15.3,0.000,-1,1,3.601,0.000,022444022244022224022234042244000004
60000,2345090,1179,91,78,21.74,23,6,1.011,23,21.74,0,11,3,9,0,0,11,3,9,0,0,1.00,0.506,1.441,6.084,5.525,0.010,0.000,0.010,5.50,5.50,0,0.858,11,11,19.7,0.000,-79,2,0.000,5.525,000000200000222200422234422234444434
60000,2345093,1179,91,64,31.50,33,6,1.000,33,31.50,0,11,3,19,0,0,11,3,19,0,0,1.00,0.349,0.000,1.341,1.576,0.000,0.000,0.000,2.75,4.25,0,0.713,14,14,38.4,0.000,-670,1,1.576,0.000,444444440004422234222234422234442444
60000,2345094,1755,91,44,56.22,31,7,1.813,49,88.86,0,26,0,23,0,0,15,0,16,0,0,1.00,0.267,0.000,1.562,0.359,0.106,0.000,0.106,1.75,1.75,0,0.533,8,8,25.8,0.847,430,0,0.000,0.000,0004444000444400024440002244000222420022240222224
60000,2345095,1450,91,65,31.16,16,4,1.947,16,31.16,0,8,0,8,0,0,8,0,8,0,0,1.00,0.257,4.444,4.160,6.484,0.026,0.000,0.026,4.00,4.00,0,0.717,7,7,-4.5,0.626,376,0,0.000,0.000,4444244422242222
60000,2345097,1179,91,60,35.87,36,6,0.996,36,35.87,0,34,0,2,0,0,34,0,2,0,0,1.00,0.948,0.000,0.827,0.720,1.327,1.327,0.000,6.86,8.00,0,0.668,14,11,37.4,0.000,-315,1,0.720,0.000,222224222224222222222222222222222222
60000,2345098,1179,91,68,28.37,36,6,0.847,36,28.37,0,10,5,21,0,0,10,5,21,0,0,1.00,0.353,0.000,3.004,3.967,0.000,0.000,0.000,7.50,7.50,0,0.751,13,13,16.3,0.000,-469,1,3.967,0.000,444444444444422234422234422234442334
60000,2345100,1,91,74,22.98,23,6,0.999,36,35.97,0,20,0,16,0,0,14,0,9,0,0,1.00,0.609,0.000,1.558,2.725,0.000,0.000,0.000,2.24,4.00,0,0.834,11,11,21.9,0.000,-177,1,2.725,0.000,000440400240442220422220422200422200
60000,2345101,1216,91,65,31.27,25,5,1.251,25,31.27,0,18,0,7,0,0,18,0,7,0,0,1.00,0.576,1.656,5.330,1.517,3.205,3.002,0.203,1.77,5.50,0,0.715,5,5,0.3,0.582,1357,0,0.000,0.000,2222222224222242222442444
60000,2345103,1179,91,63,32.50,34,6,1.000,34,32.50,0,15,3,16,0,0,15,3,16,0,0,1.00,0.462,1.674,6.300,5.454,0.000,0.000,0.000,2.36,3.25,0,0.702,11,6,38.3,0.000,-44,1,5.454,0.000,444444442004222234222234222234422444
60000,2345107,1179,91,64,31.50,33,6,1.000,33,31.50,0,11,3,19,0,0,11,3,19,0,0,1.00,0.349,4.018,6.272,12.096,0.000,0.000,0.000,3.75,3.75,0,0.713,10,10,15.6,0.000,-49,1,12.096,0.000,444444440004422234222234422234442444
60000,2345108,1216,91,60,35.83,31,6,1.156,31,35.83,0,15,0,16,0,0,15,0,16,0,0,1.00,0.419,0.183,5.640,3.698,0.007,0.000,0.007,3.40,5.25,0,0.668,7,7,39.8,0.550,458,0,0.000,0.000,444444444444402222402222402222400222
60000,2345110,1757,91,52,48.27,25,5,1.931,25,48.27,0,10,0,15,0,0,10,0,15,0,0,1.00,0.207,0.413,4.264,0.640,0.367,0.000,0.367,1.35,1.75,0,0.576,5,5,22.8,0.598,334,0,0.000,0.000,4444444444442444222222222
60000,2345111,1179,91,59,36.74,35,6,0.885,36,38.51,11,5,7,13,3,10,5,7,13,3,3,3.21,0.136,0.000,5.918,6.082,0.584,0.584,0.000,0.00,0.00,0,0.660,10,10,17.0,0.000,-53,1,6.082,0.000,441111441111442211442230442333444333
60000,2345112,1179,91,63,32.54,33,6,0.986,36,35.50,1,9,2,24,0,1,9,2,21,3,3,1.08,0.277,3.836,6.153,11.900,0.011,0.000,0.011,6.75,6.75,0,0.701,11,11,38.4,0.000,-23,1,11.900,0.000,400044444144422244422234422234444444
60000,2345113,1,91,77,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,1.862,6.314,11.573,0.000,0.000,0.000,4.28,4.75,0,0.853,11,11,24.4,0.000,-182,1,11.573,0.000,4444444444432224332243332
60000,2345114,1701,91,54,44.51,23,5,1.935,23,44.51,0,7,0,16,0,0,7,0,16,0,0,1.00,0.157,5.593,4.212,6.594,0.000,0.000,0.000,0.25,0.25,0,0.600,6,6,-4.7,0.481,377,0,0.000,0.000,4444444444444424422200222
60000,2345116,1179,91,65,28.56,31,6,0.936,35,32.30,0,10,1,24,0,0,10,1,20,0,0,1.00,0.350,1.218,5.980,5.753,0.000,0.000,0.000,3.01,3.25,0,0.749,11,11,23.2,0.000,-146,1,5.753,0.000,000044444044422244422234422244442444
60000,2345117,1719,90,43,69.57,35,6,1.932,36,71.50,1,21,0,14,0,1,20,0,14,0,0,1.00,0.288,2.186,4.385,0.129,2.917,2.720,0.197,0.00,0.00,0,0.480,7,7,-13.5,0.890,633,0,0.000,0.000,202444222244222444222144222244222244
60000,2345118,1599,90,44,65.58,36,6,1.822,36,65.58,0,18,0,18,0,0,18,0,18,0,0,1.00,0.274,0.263,4.576,0.555,0.000,0.000,0.000,0.00,0.00,0,0.494,5,5,-3.7,0.672,1479,0,0.000,0.000,444444444444442224422222422222422222
60000,2345119,1738,90,60,34.88,25,5,1.395,25,34.88,0,10,0,15,0,0,10,0,15,0,0,1.00,0.287,0.000,4.828,0.013,2.282,2.282,0.000,3.25,3.75,0,0.677,7,7,69.5,0.549,220,0,0.000,0.000,4444444444222442222422244
60000,2345122,1631,90,47,58.54,49,7,1.330,49,58.54,0,14,10,25,0,0,14,10,25,0,0,1.00,0.239,4.109,6.110,8.200,24.281,14.172,10.109,0.35,0.50,0,0.523,6,6,62.5,0.387,290,0,0.000,0.000,4444444444444444222444222224423322242333324433334
60000,2345123,1179,90,56,40.15,39,7,0.945,39,40.15,5,11,3,20,4,5,11,3,20,4,4,1.64,0.274,3.898,6.160,6.860,0.000,0.000,0.000,3.50,3.50,0,0.631,11,11,22.1,0.000,-86,1,6.860,0.000,0441144000111400023040022234422223442224444444444
60000,2345124,1726,90,51,49.21,25,5,1.969,25,49.21,0,20,0,5,0,0,20,0,5,0,0,1.00,0.406,3.488,4.182,4.854,-0.000,0.000,-0.000,6.50,6.50,0,0.570,6,6,-12.7,0.221,212,0,0.000,0.000,4442244222222222222222222
60000,2345125,1729,90,80,19.62,10,4,1.962,16,31.39,0,11,0,5,0,0,5,0,5,0,0,1.00,0.255,1.695,4.143,3.985,0.000,0.000,0.000,0.71,4.50,0,0.903,4,4,0.9,0.371,1442,0,0.000,0.000,0000002222442444
60000,2345126,1179,90,59,32.62,38,7,0.882,44,37.91,0,4,2,38,0,0,4,2,32,0,0,1.00,0.123,0.000,1.453,2.446,0.000,0.000,0.000,0.00,0.00,0,0.700,11,11,19.9,0.000,-19,1,2.446,0.000,4444444444444404224440220344040034444004444400044
60000,2345127,1179,90,56,38.51,42,7,0.951,49,45.17,0,15,3,31,0,0,15,3,24,0,0,1.00,0.390,5.003,6.410,20.471,0.000,0.000,0.000,0.00,0.00,0,0.645,11,11,37.6,0.000,-64,1,20.471,0.000,0444444044444404222440222244022223402223340424444
60000,2345128,1688,90,52,47.86,25,5,1.914,25,47.86,0,15,0,10,0,0,15,0,10,0,0,1.00,0.313,0.000,2.711,0.002,0.567,0.000,0.567,3.75,3.75,0,0.578,8,7,-18.6,0.962,400,0,0.000,0.000,2244424444224442222222222
60000,2345129,1667,90,44,66.13,36,6,1.837,36,66.13,0,17,0,19,0,0,17,0,19,0,0,1.00,0.257,4.310,4.576,2.073,23.912,18.812,5.100,2.25,2.25,0,0.492,11,6,27.8,0.000,-49,2,0.000,2.073,444444444444444444222224222222222222
60000,2345131,1179,90,76,19.92,21,6,0.972,36,34.50,0,9,1,26,0,0,9,1,11,0,0,1.00,0.452,0.000,2.538,3.642,0.000,0.000,0.000,7.50,7.50,0,0.896,14,14,35.1,0.000,-576,1,3.642,0.000,000000044444022240022230022240044440
60000,2345132,1179,90,61,33.49,34,6,1.015,36,35.52,0,4,2,30,0,0,4,2,28,0,0,1.00,0.119,2.790,6.073,10.402,5.154,0.000,5.154,0.75,0.75,0,0.691,6,6,52.4,0.395,266,0,0.000,0.000,440044444444442234442234444444444444
60000,2345135,1179,90,72,24.56,31,6,0.877,34,27.19,0,5,6,23,0,0,5,6,20,0,0,1.00,0.204,0.000,0.688,3.506,0.418,0.418,0.000,0.00,0.00,0,0.807,11,11,35.1,0.000,-83,1,3.506,0.000,400044444444442234422330442033444434
60000,2345136,1179,90,51,48.56,49,7,0.991,49,48.56,0,6,0,43,0,0,6,0,43,0,0,1.00,0.124,3.419,6.630,19.025,0.000,0.000,0.000,0.50,0.50,0,0.574,11,11,21.5,0.000,-54,1,19.025,0.000,4444444444444444444444422444442244444224444444444
60000,2345137,1179,90,60,35.12,33,6,1.081,36,38.36,0,12,1,23,0,0,12,1,20,0,0,1.00,0.342,0.000,2.165,3.976,0.001,0.000,0.001,3.29,3.75,0,0.675,6,6,-0.6,0.345,111,0,0.000,0.000,400044442244422224422234422244444444
60000,2345139,1179,89,62,32.28,33,6,0.978,33,32.28,0,9,0,24,0,0,9,0,24,0,0,1.00,0.279,0.000,2.366,1.956,0.000,0.000,0.000,3.00,3.00,0,0.704,14,14,24.0,0.000,-218,1,1.956,0.000,444444440044402244422244422244442444
60000,2345140,1179,89,89,11.59,13,5,0.892,17,14.71,0,8,1,8,0,0,8,0,5,0,0,1.00,0.690,1.672,5.069,6.225,0.000,0.000,0.000,11.51,12.00,0,1.000,14,14,33.0,0.000,-477,1,6.225,0.000,4444022240222002200000000
60000,2345141,1179,89,56,39.38,36,6,1.036,36,39.38,2,18,0,16,0,2,18,0,16,0,0,1.00,0.457,2.797,5.824,7.631,0.278,0.000,0.278,2.15,9.50,0,0.637,11,11,32.0,0.000,-53,2,0.000,5.729,444444442114422224222224222224422244
60000,2345143,1179,89,60,34.50,35,6,1.000,35,34.50,0,15,1,19,0,0,15,1,19,0,0,1.00,0.435,0.000,0.694,1.199,0.000,0.000,0.000,3.29,4.75,0,0.681,14,14,32.2,0.000,-607,1,1.199,0.000,222444422204422224422234442244444444
60000,2345145,1,89,75,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,1.846,6.150,6.162,0.000,0.000,0.000,2.80,3.75,0,0.853,14,14,27.0,0.000,-210,1,6.162,0.000,4444444444432224332243332
60000,2345147,1723,89,59,36.34,36,6,0.956,36,36.34,2,18,0,16,0,2,18,0,16,0,0,1.00,0.495,4.197,6.136,11.279,0.000,0.000,0.000,1.00,1.00,0,0.664,11,11,37.8,0.000,-139,1,11.279,0.000,444444444444442224421122222222222222
60000,2345148,1179,89,89,12.56,15,6,0.897,15,12.56,0,2,2,11,0,0,2,2,11,0,0,1.00,0.159,0.000,4.415,5.032,0.000,0.000,0.000,0.25,0.25,0,1.000,10,10,17.9,0.000,-67,1,5.032,0.000,000004000004000004002204000334444444
60000,2345149,1179,89,59,32.46,25,6,0.955,34,41.05,9,6,0,19,3,9,6,0,10,3,3,3.42,0.185,5.131,4.612,15.886,0.000,0.000,0.000,1.00,1.00,0,0.702,11,11,36.0,0.000,-45,1,15.886,0.000,001111040111002211022244442444000044
60000,2345150,1179,89,68,24.76,26,6,0.971,34,32.53,1,11,3,19,0,1,10,3,12,3,3,1.17,0.404,0.611,5.557,4.154,1.042,1.042,0.000,2.75,2.75,0,0.804,11,14,31.1,0.000,-166,1,4.154,0.000,000044000104022234022234422234442444
60000,2345151,1179,89,63,31.00,33,6,1.000,33,31.00,0,11,4,18,0,0,11,4,18,0,0,1.00,0.355,0.000,1.679,1.439,0.000,0.000,0.000,0.00,0.00,0,0.718,11,11,20.2,0.000,-55,1,1.439,0.000,444444440004422234222234422233442444
60000,2345152,1179,89,62,32.50,34,6,1.000,34,32.50,0,12,3,19,0,0,12,3,19,0,0,1.00,0.369,0.956,6.200,3.774,1.225,1.225,0.000,3.25,3.25,0,0.702,11,11,36.0,0.000,-187,1,3.774,0.000,244444442004422234422234422234442444
60000,2345153,1179,89,58,37.63,33,6,1.140,33,37.63,0,5,0,28,0,0,5,0,28,0,0,1.00,0.133,5.749,5.684,18.105,3.405,0.000,3.405,0.75,0.75,0,0.652,10,10,12.1,0.000,-24,2,0.000,18.105,444444444444440044402244422244444444
60000,2345155,1726,89,56,37.30,19,8,1.963,20,39.26,0,0,0,20,0,0,0,0,19,0,0,1.00,0.000,0.351,3.837,0.000,2.532,0.000,2.532,0.00,0.00,0,0.655,11,11,32.2,0.000,-88,2,0.000,0.000,4440000044440000444400004440000044000000440000004000000000000000
60000,2345156,1179,89,72,17.73,23,6,0.788,32,24.83,0,13,1,18,0,0,5,1,17,0,0,1.00,0.282,1.953,5.031,8.703,0.450,0.450,0.000,7.89,9.25,0,0.950,14,13,21.9,0.000,-716,1,8.703,0.000,024444020344020044002044002444004444
60000,2345157,1179,88,60,33.96,33,6,1.113,33,33.96,0,8,5,20,0,0,8,5,20,0,0,1.00,0.236,0.839,5.880,4.277,0.077,0.000,0.077,2.50,2.50,0,0.686,11,14,30.8,0.000,-192,2,0.000,4.277,444444444044422234422234422034440334
60000,2345158,1667,88,51,45.97,25,5,1.839,25,45.97,0,13,0,12,0,0,13,0,12,0,0,1.00,0.283,1.532,4.182,3.041,0.000,0.000,0.000,3.01,3.75,0,0.590,8,8,-1.0,0.869,1291,0,0.000,0.000,4444444444222442222222222
60000,2345159,1,88,82,11.17,15,5,0.971,25,19.91,0,6,9,10,0,0,1,7,7,0,0,1.00,0.090,1.064,4.394,8.728,-0.000,0.000,-0.000,2.80,3.25,0,1.000,1,1,10.6,0.514,159,0,0.000,0.000,4444044400332003330033000
60000,2345160,1179,88,45,59.38,48,7,1.090,48,59.38,8,30,3,7,5,8,30,3,7,5,5,2.11,0.505,0.000,4.468,4.563,0.000,0.000,0.000,9.75,9.75,0,0.519,10,10,15.1,0.000,-141,2,0.000,4.563,2221114222111122222102222234222223422222342222444
60000,2345161,1179,88,66,28.08,33,6,0.921,33,28.08,0,10,5,18,0,0,10,5,18,0,0,1.00,0.356,0.000,3.311,3.028,0.000,0.000,0.000,6.75,6.75,0,0.755,14,14,30.7,0.000,-715,1,3.028,0.000,244444440004422233422233422234444444
60000,2345164,1179,88,58,36.18,36,6,1.064,36,36.18,0,10,4,22,0,0,10,4,22,0,0,1.00,0.276,1.520,6.032,5.262,0.001,0.000,0.001,2.36,3.25,0,0.665,11,11,24.9,0.000,-51,2,0.000,5.262,444444444444442244422224442233442233
60000,2345167,1179,88,59,34.73,36,6,0.992,36,34.73,0,14,2,20,0,0,14,2,20,0,0,1.00,0.403,2.550,6.136,15.558,3.569,3.569,0.000,2.25,2.25,0,0.679,11,11,37.0,0.000,-159,1,15.558,0.000,444444444444422244222234222234222444
60000,2345168,1179,88,71,23.99,25,5,1.199,25,23.99,0,5,10,10,0,0,5,10,10,0,0,1.00,0.208,3.194,5.822,7.859,1.590,0.000,1.590,1.50,1.50,0,0.817,11,11,36.5,0.000,-95,2,0.000,7.859,4444344334432234222343333
60000,2345174,1,88,73,22.81,25,5,0.971,25,22.81,0,8,3,14,0,0,8,3,14,0,0,1.00,0.351,3.344,5.986,7.761,0.000,0.000,0.000,4.16,6.75,0,0.837,13,13,18.4,0.000,-243,1,7.761,0.000,4444444424442224332244322
60000,2345176,1631,88,48,51.39,44,7,1.301,49,57.90,0,13,9,27,0,0,13,9,22,0,0,1.00,0.253,1.615,5.708,1.959,1.216,1.216,0.000,0.25,0.25,0,0.558,6,6,63.2,0.395,302,0,0.000,0.000,4400000444444444222244422224423322244333324443334
60000,2345177,1179,87,61,32.50,34,6,1.000,34,32.50,0,15,3,16,0,0,15,3,16,0,0,1.00,0.462,0.000,4.421,3.113,0.000,0.000,0.000,0.75,0.75,0,0.702,11,6,37.8,0.000,-6,1,3.113,0.000,444444442004222234222234222234422444
60000,2345178,1179,87,63,29.57,31,6,1.002,33,31.57,0,10,3,20,0,0,10,3,18,0,0,1.00,0.338,0.000,2.097,1.295,0.862,0.000,0.862,6.25,6.25,0,0.736,10,10,18.8,0.000,-89,2,0.000,1.295,444444440004422234222234422230444440
60000,2345179,1179,87,87,12.43,14,6,1.243,14,12.43,0,6,8,0,0,0,6,8,0,0,0,1.00,0.483,0.000,0.401,0.000,0.000,0.000,0.000,4.12,5.00,0,1.000,11,11,24.9,0.000,-107,2,0.000,0.000,000000000000002230002233002233000333
60000,2345181,1,87,71,23.50,25,5,1.000,25,23.50,0,8,3,14,0,0,8,3,14,0,0,1.00,0.340,3.996,5.822,11.197,0.000,0.000,0.000,5.77,8.25,0,0.825,10,10,18.8,0.000,-16,1,11.197,0.000,4444444444442224322243322
60000,2345182,1729,87,66,27.05,14,4,1.932,16,30.91,0,10,0,6,0,0,8,0,6,0,0,1.00,0.296,0.000,2.569,0.021,0.000,0.000,0.000,1.75,1.75,0,0.769,3,3,5.8,0.253,1350,0,0.000,0.000,0022224422442244
60000,2345183,1179,87,60,33.00,34,6,1.000,34,33.00,0,11,2,21,0,0,11,2,21,0,0,1.00,0.333,4.508,6.000,15.201,0.559,0.559,0.000,7.50,7.50,0,0.696,11,14,28.9,0.000,-180,1,15.201,0.000,244444442004422234422234422244444444
60000,2345185,1,87,74,22.00,25,5,1.000,25,22.00,0,6,6,13,0,0,6,6,13,0,0,1.00,0.273,0.000,5.207,2.864,0.778,0.778,0.000,1.75,1.75,0,0.853,11,10,19.7,0.000,-153,1,2.864,0.000,4444444444432224332243332
60000,2345187,1,87,59,34.06,36,6,1.081,36,34.06,0,20,9,7,0,0,20,9,7,0,0,1.00,0.587,0.000,2.365,0.959,1.473,1.132,0.342,3.00,3.00,0,0.685,5,5,17.4,0.580,106,0,0.000,0.000,442222442222433222433222433222333222
60000,2345188,1749,87,41,69.38,36,6,1.927,36,69.38,0,10,0,26,0,0,10,0,26,0,0,1.00,0.144,0.974,4.264,0.002,0.000,0.000,0.000,0.00,0.00,0,0.480,8,8,1.6,0.591,22,0,0.000,0.000,444444444444444444444444422224222222
60000,2345189,1179,87,87,8.91,10,7,0.990,10,8.91,0,0,2,8,0,0,0,2,8,0,0,1.00,0.000,0.000,1.757,1.274,0.000,0.000,0.000,0.00,0.00,0,1.000,10,10,16.9,0.000,-41,1,1.274,0.000,0000000000000000000000000030000003400004440004444
60000,2345191,1667,87,51,45.13,25,5,1.805,25,45.13,0,11,0,14,0,0,11,0,14,0,0,1.00,0.244,1.691,4.182,2.234,0.440,0.000,0.440,1.25,1.25,0,0.595,11,11,26.8,0.000,-43,2,0.000,2.234,4444444444422244222242222
60000,2345192,1179,87,59,34.60,36,6,1.003,36,34.60,0,29,3,4,0,0,29,3,4,0,0,1.00,0.838,0.000,2.746,2.000,-0.000,0.000,-0.000,1.50,1.50,0,0.680,11,11,37.3,0.000,-14,2,0.000,2.000,222222222222222222222222422223442433
60000,2345193,1179,87,79,19.05,31,6,0.953,31,19.05,0,0,22,9,0,0,0,22,9,0,0,1.00,0.000,2.742,7.426,10.331,0.000,0.000,0.000,0.00,0.00,0,0.916,7,7,-4.4,1.000,214,0,0.000,0.000,433333433333403333400333400333444433
60000,2345194,1179,87,66,27.70,30,6,0.955,30,27.70,0,0,2,28,0,0,0,2,28,0,0,1.00,0.000,0.000,0.393,3.287,0.000,0.000,0.000,0.00,0.00,0,0.760,10,10,11.6,0.000,-44,1,3.287,0.000,444444444444440344400344400044444444
60000,2345197,1179,87,69,25.10,25,5,1.004,25,25.10,0,9,0,16,0,0,9,0,16,0,0,1.00,0.359,2.185,5.658,9.251,2.694,0.000,2.694,1.68,4.75,0,0.798,11,11,36.2,0.000,-83,2,0.000,9.251,4444444244422244222442244
60000,2345199,1179,87,63,30.50,32,6,1.000,32,30.50,0,11,3,18,0,0,11,3,18,0,0,1.00,0.361,1.333,6.048,3.891,0.836,0.836,0.000,0.00,0.00,0,0.724,14,14,34.9,0.000,-258,1,3.891,0.000,244444440004422230422234422234442444
60000,2345201,1179,87,67,26.28,31,6,0.922,31,26.28,0,1,5,25,0,0,1,5,25,0,0,1.00,0.038,0.000,4.473,5.791,0.000,0.000,0.000,0.50,0.50,0,0.780,10,10,17.1,0.000,-27,1,5.791,0.000,444444440000443330442334444444444444
60000,2345202,1179,87,69,24.99,33,6,0.769,33,24.99,0,14,1,18,0,0,14,1,18,0,0,1.00,0.560,0.000,2.653,3.028,0.000,0.000,0.000,8.10,9.25,0,0.800,13,13,17.4,0.000,-544,1,3.028,0.000,244444220034222044222244222444244444
60000,2345204,1,86,70,23.50,25,5,1.000,25,23.50,0,8,3,14,0,0,8,3,14,0,0,1.00,0.340,1.113,3.524,2.685,1.300,1.300,0.000,6.00,6.00,0,0.825,14,14,36.8,0.000,-727,1,2.685,0.000,4444444444442224322243322
60000,2345206,1761,86,46,55.32,49,7,1.129,49,55.32,0,22,0,27,0,0,22,0,27,0,0,1.00,0.398,2.837,5.980,4.594,0.177,0.000,0.177,0.75,0.75,0,0.538,6,6,-16.3,0.434,249,0,0.000,0.000,4444444444444444444442444444222222222222222222222
60000,2345207,1179,86,55,30.71,28,6,1.097,36,39.49,0,19,0,17,0,0,14,0,14,0,0,1.00,0.456,0.702,4.511,4.978,0.000,0.000,0.000,6.50,6.50,0,0.722,14,14,34.0,0.000,-478,2,0.000,4.978,000044000044222244222244222244422444
60000,2345209,1179,86,60,32.06,31,6,1.034,33,34.13,0,4,0,29,0,0,4,0,27,0,0,1.00,0.125,0.251,5.638,3.230,1.230,0.000,1.230,0.00,0.00,0,0.706,11,11,31.0,0.000,-48,2,0.000,3.230,440044444444442204442244440044444444
60000,2345210,1,86,59,32.61,34,6,1.035,36,34.68,0,21,5,10,0,0,20,5,9,0,0,1.00,0.613,0.000,4.646,4.123,0.000,0.000,0.000,2.55,6.00,0,0.700,14,14,20.2,0.000,-218,2,0.000,4.123,440022442222442222432222433222433222
60000,2345211,1723,86,55,38.26,36,6,1.063,36,38.26,0,16,0,20,0,0,16,0,20,0,0,1.00,0.418,1.807,5.720,4.733,-0.000,0.000,-0.000,1.25,1.25,0,0.647,6,6,33.7,0.155,356,0,0.000,0.000,444444444444444444422224222222222222
60000,2345212,1179,86,59,33.00,34,6,1.000,34,33.00,0,12,2,20,0,0,12,2,20,0,0,1.00,0.364,2.004,5.900,6.129,0.000,0.000,0.000,4.80,6.75,0,0.696,11,11,25.6,0.000,-196,1,6.129,0.000,244444440044422234422234422244422444
60000,2345214,1729,86,42,65.19,35,6,1.863,36,67.05,0,4,0,32,0,0,3,0,32,0,0,1.00,0.046,4.371,4.253,23.277,3.603,0.000,3.603,0.56,0.75,0,0.495,8,8,17.1,0.866,811,0,0.000,0.000,024444244444244444444444444444444444
60000,2345216,1179,86,54,39.49,36,6,1.097,36,39.49,0,13,0,23,0,0,13,0,23,0,0,1.00,0.329,2.853,5.616,8.081,1.805,0.000,1.805,2.85,4.00,0,0.637,11,11,36.4,0.000,-33,2,0.000,8.081,444444442244422224422224422244444444
60000,2345217,1179,86,61,30.98,33,6,1.033,33,30.98,0,17,6,10,0,0,17,6,10,0,0,1.00,0.549,0.282,5.978,3.089,0.272,0.000,0.272,0.00,0.00,0,0.719,10,10,19.3,0.000,-40,2,0.000,3.089,444444222004222204222233222233422433
60000,2345218,1179,86,83,9.73,12,6,0.884,22,18.57,0,8,2,12,0,0,0,2,10,0,0,1.00,0.000,2.101,3.915,10.243,0.020,0.000,0.020,2.50,2.50,0,1.000,11,11,21.9,0.000,-22,1,10.243,0.000,000000000000000004000034400034444444
60000,2345219,1179,86,54,40.35,36,6,1.121,36,40.35,0,6,0,30,0,0,6,0,30,0,0,1.00,0.149,2.138,5.616,4.217,0.000,0.000,0.000,1.58,2.00,0,0.630,6,6,2.0,0.376,93,0,0.000,0.000,444444444444422244422244444444444444
60000,2345220,1179,86,71,21.60,31,6,0.720,36,25.20,0,8,2,26,0,0,8,2,21,0,0,1.00,0.370,0.000,4.413,3.463,0.000,0.000,0.000,5.77,8.75,0,0.861,14,13,21.9,0.000,-764,1,3.463,0.000,000444443344222444222444224444444400
60000,2345221,1216,86,44,58.67,36,7,0.978,38,60.63,24,12,0,2,4,24,10,0,2,3,3,7.79,0.170,0.000,2.332,0.568,1.871,1.532,0.339,2.25,2.25,0,0.522,4,4,0.6,0.368,1116,0,0.000,0.000,1111111111111111001111000441100022100022210022222
60000,2345222,1179,85,84,15.04,18,6,0.884,22,18.57,0,8,2,12,0,0,8,2,8,0,0,1.00,0.532,0.460,5.678,6.418,0.103,0.103,0.000,0.75,0.75,0,1.000,11,11,22.7,0.000,-78,1,6.418,0.000,000004000004002204022234022234044004
60000,2345223,1701,85,58,30.44,16,5,1.903,25,47.56,0,10,0,15,0,0,6,0,10,0,0,1.00,0.197,2.334,3.567,11.890,0.798,0.798,0.000,0.79,1.00,0,0.725,8,8,-5.3,1.000,678,0,0.000,0.000,0444004444044420222200002
