step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep
370000,595,1.491,0.029,10.84,15835,14701,136,0,1008,0,311658.8,4367.3,0.005,0.328,0.660,0.007,1004,8.62,2.16,0.03,0.51,0.01,0.10,0.06,0.86,8.52,1.95,0.00,0.00,0.002,0.042,61,0.351,0.213,0.778,0.000,0.008,1637,1358,2,0.724,0.082,0.008,30386,0.117,0.051,0.000,31.13,6377,0,4367.330,0.000,0.000,114312,1.01,13.72,0.000,0.000,0.000,8,8,9,29,5130,0.020,0.00,0.0061,0.003,0,0.057,0.000,0.116,0.000,3.13,2.02,7.46,0.00,0.000,1.01,1.01,1.02,0.057,0.00269,17.98,0.4944,4.77,138546.8,140008.9,114.729,0.0579,31.070,35.482,0.295,0.239
380000,598,1.466,0.028,10.82,15661,14532,151,0,975,0,311429.6,4378.0,0.006,0.322,0.667,0.006,995,8.45,1.30,0.00,0.00,0.00,0.00,0.03,0.70,8.42,1.23,0.00,0.00,0.000,0.000,50,0.306,0.231,0.766,0.000,0.003,1663,1415,3,0.726,0.000,0.003,30766,0.118,0.051,0.000,31.10,6238,0,4377.964,0.000,0.000,109474,1.00,13.81,0.000,0.000,0.000,8,8,9,20,5054,0.019,0.00,0.0062,0.012,0,0.056,0.000,0.114,0.000,3.17,2.00,7.43,0.00,0.000,1.00,1.00,1.00,0.056,0.00264,18.00,0.4938,4.79,138582.5,140016.8,114.740,0.0560,31.048,35.425,0.296,0.239
390000,593,1.522,0.029,10.93,15776,14614,130,0,1037,0,311578.1,4416.2,0.006,0.320,0.668,0.006,993,8.55,2.75,0.01,0.14,0.06,0.76,0.05,0.76,8.43,2.29,0.00,0.00,0.003,0.030,68,0.390,0.185,0.813,0.000,0.002,1655,1430,2,0.786,0.196,0.008,27821,0.122,0.055,0.000,31.12,6234,0,4416.164,0.000,0.000,109802,1.00,13.98,0.000,0.000,0.000,7,8,9,34,5073,0.019,0.00,0.0062,0.002,0,0.057,0.000,0.115,0.000,3.14,2.05,7.34,0.01,0.002,1.00,1.00,1.01,0.057,0.00264,17.96,0.4996,7.35,138550.5,140025.1,114.756,0.0577,31.058,35.413,0.295,0.239
400000,588,1.536,0.029,10.86,15992,14792,149,0,1056,0,311085.2,4471.6,0.006,0.314,0.672,0.007,971,8.29,2.59,0.00,0.04,0.00,0.04,0.01,0.12,8.28,2.59,0.00,0.00,0.000,0.002,59,0.310,0.204,0.793,0.000,0.003,1698,1493,2,0.811,0.000,0.003,34370,0.115,0.052,0.000,31.08,6368,0,4471.628,0.000,0.002,112666,1.00,14.19,0.000,0.000,0.000,6,8,9,55,4872,0.019,0.00,0.0064,0.009,0,0.059,0.000,0.114,0.000,3.16,1.96,7.42,0.00,0.000,1.00,1.00,1.00,0.059,0.00258,17.98,0.5049,5.37,138557.4,140032.8,114.777,0.0580,31.022,35.183,0.297,0.238
410000,625,1.450,0.029,10.84,15639,14445,184,0,973,0,310605.7,4347.5,0.006,0.312,0.674,0.008,964,8.12,3.24,0.02,0.52,0.07,1.68,0.01,0.14,8.02,2.82,0.00,0.00,0.003,0.056,69,0.253,0.234,0.758,0.000,0.008,1780,1435,2,0.814,0.000,0.003,38250,0.107,0.052,0.000,31.01,6383,0,4347.501,0.000,0.000,109673,1.00,14.95,0.000,0.000,0.000,6,8,9,43,5078,0.019,0.00,0.0062,0.005,0,0.057,0.000,0.104,0.000,3.16,2.02,7.34,0.00,0.000,1.00,1.01,1.01,0.057,0.00238,18.13,0.4923,10.31,138561.2,140040.8,114.700,0.0570,30.950,34.827,0.297,0.239
420000,621,1.379,0.028,10.72,15800,14685,187,0,932,0,308244.5,4300.3,0.004,0.311,0.679,0.005,962,7.43,1.44,0.00,0.00,0.00,0.06,0.03,0.49,7.39,1.43,0.00,0.00,0.002,0.041,64,0.335,0.205,0.792,0.000,0.003,1801,1452,2,0.815,0.000,0.011,52996,0.085,0.054,0.000,30.72,6276,0,4300.279,0.000,0.000,105504,1.00,15.79,0.000,0.000,0.000,7,7,9,18,4614,0.018,0.00,0.0067,0.010,0,0.055,0.000,0.096,0.000,3.14,2.01,7.53,0.00,0.000,1.00,1.00,1.00,0.055,0.00230,18.43,0.4859,5.81,138648.4,140049.1,114.684,0.0563,30.673,34.178,0.297,0.239
430000,627,1.402,0.026,10.45,15626,14523,221,0,876,0,305748.5,4212.2,0.003,0.314,0.681,0.003,895,7.42,2.01,0.00,0.04,0.00,0.00,0.01,0.15,7.41,1.93,0.00,0.00,0.000,0.000,47,0.517,0.222,0.777,0.000,0.002,1920,1752,2,0.815,0.000,0.006,79155,0.065,0.049,0.000,30.46,5801,0,4212.189,0.000,0.000,106499,1.00,15.77,0.000,0.000,0.000,7,7,8,37,4653,0.018,0.00,0.0066,0.010,0,0.054,0.000,0.088,0.000,3.21,2.04,7.67,0.00,0.000,1.00,1.00,1.00,0.054,0.00222,18.68,0.4766,5.10,138657.4,140058.2,114.699,0.0554,30.402,33.553,0.297,0.239
440000,621,1.389,0.027,10.24,15782,14691,228,0,869,0,306236.8,4206.7,0.002,0.321,0.674,0.003,957,7.54,2.77,0.00,0.09,0.03,0.73,0.03,0.53,7.47,2.22,0.00,0.00,0.002,0.042,52,0.615,0.205,0.789,0.000,0.006,1886,1773,2,0.812,0.000,0.008,65611,0.074,0.054,0.000,30.51,5429,0,4206.740,0.000,0.002,103438,1.00,15.73,0.000,0.000,0.000,7,7,9,51,4681,0.018,0.00,0.0066,0.010,0,0.052,0.000,0.087,0.000,3.24,2.01,7.74,0.00,0.000,1.00,1.00,1.00,0.052,0.00230,18.81,0.4772,5.54,138665.8,140067.4,114.521,0.0565,30.452,33.551,0.296,0.239
450000,613,1.450,0.028,10.25,15525,14434,235,0,864,0,304489.2,4138.3,0.003,0.324,0.671,0.002,899,7.57,2.99,0.03,0.51,0.04,0.55,0.06,0.69,7.44,2.66,0.00,0.12,0.003,0.047,63,0.653,0.189,0.804,0.000,0.007,1883,1796,2,0.808,0.000,0.011,61133,0.074,0.048,0.000,30.34,5439,0,4138.282,0.000,0.000,109182,1.02,15.77,0.000,0.000,0.002,7,7,9,54,4640,0.018,0.00,0.0067,0.003,0,0.054,0.000,0.087,0.000,3.23,2.06,7.76,0.00,0.002,1.02,1.01,1.02,0.054,0.00232,18.87,0.4685,7.29,138642.9,140076.6,114.629,0.0545,30.282,33.404,0.296,0.239
460000,609,1.401,0.028,10.23,15479,14377,217,0,889,0,304182.5,4133.1,0.003,0.324,0.671,0.002,965,7.24,1.65,0.00,0.00,0.01,0.15,0.06,0.87,7.17,1.40,0.00,0.00,0.004,0.058,41,0.678,0.181,0.808,0.000,0.011,1875,1801,2,0.808,0.000,0.011,57583,0.076,0.058,0.000,30.31,5314,0,4133.139,0.000,0.000,108343,1.00,16.03,0.000,0.000,0.000,7,7,8,30,4411,0.017,0.00,0.0070,0.007,0,0.054,0.000,0.087,0.000,3.18,1.97,7.85,0.00,0.000,1.00,1.00,1.00,0.054,0.00232,18.95,0.4676,6.76,138680.3,140085.8,114.575,0.0544,30.263,33.328,0.296,0.239
470000,631,1.346,0.027,10.23,15623,14488,235,0,878,0,305192.7,4141.0,0.002,0.323,0.672,0.002,1021,7.39,2.17,0.00,0.08,0.00,0.08,0.02,0.24,7.36,2.17,0.00,0.00,0.002,0.040,47,0.656,0.203,0.794,0.000,0.003,1985,1809,2,0.799,0.003,0.006,48756,0.082,0.048,0.000,30.40,5511,0,4140.973,0.000,0.002,111295,1.00,15.94,0.000,0.000,0.000,7,7,8,36,4660,0.018,0.00,0.0066,0.014,0,0.055,0.000,0.088,0.000,3.24,1.99,7.84,0.00,0.000,1.00,1.00,1.00,0.055,0.00223,18.92,0.4682,7.75,138717.0,140095.0,114.513,0.0540,30.351,33.360,0.298,0.239
480000,615,1.372,0.027,10.15,15587,14463,213,0,927,0,304704.9,4207.1,0.002,0.332,0.663,0.002,1012,7.28,1.38,0.00,0.00,0.00,0.12,0.01,0.22,7.26,1.37,0.00,0.00,0.002,0.040,35,0.728,0.207,0.792,0.000,0.002,1941,1798,2,0.808,0.000,0.007,54040,0.081,0.047,0.000,30.34,5619,0,4207.103,0.000,0.000,110066,1.00,15.99,0.000,0.000,0.000,7,7,8,23,4479,0.017,0.00,0.0068,0.007,0,0.053,0.000,0.088,0.000,3.24,2.01,7.90,0.00,0.000,1.00,1.00,1.00,0.053,0.00235,19.02,0.4765,4.80,138728.0,140104.3,114.474,0.0561,30.287,33.558,0.296,0.239
490000,599,1.441,0.028,10.22,15256,14203,223,0,846,0,304694.4,4026.0,0.002,0.326,0.669,0.003,974,7.43,1.72,0.00,0.00,0.02,0.47,0.04,0.51,7.36,1.49,0.00,0.00,0.001,0.017,46,0.710,0.197,0.798,0.000,0.005,1913,1805,2,0.811,0.000,0.013,68554,0.067,0.051,0.000,30.35,5384,0,4026.050,0.000,0.000,99986,1.00,15.86,0.000,0.000,0.000,7,7,8,32,4449,0.017,0.00,0.0069,0.013,0,0.049,0.000,0.085,0.000,3.29,2.03,7.84,0.00,0.000,1.00,1.00,1.00,0.049,0.00240,19.12,0.4561,4.60,138705.7,140113.5,114.375,0.0535,30.292,33.542,0.297,0.239
500000,593,1.485,0.028,10.17,15592,14498,214,0,886,0,303733.2,4154.7,0.002,0.325,0.670,0.003,1011,7.43,2.44,0.00,0.00,0.01,0.19,0.05,0.66,7.37,2.41,0.00,0.00,0.003,0.048,43,0.734,0.164,0.830,0.000,0.007,1838,1813,2,0.825,0.000,0.008,58186,0.076,0.047,0.000,30.25,5470,0,4154.712,0.000,0.000,104266,1.00,15.94,0.000,0.000,0.000,7,7,8,42,4405,0.017,0.00,0.0070,0.002,0,0.052,0.000,0.087,0.000,3.26,2.02,7.87,0.00,0.000,1.00,1.00,1.00,0.052,0.00239,19.01,0.4709,5.95,138702.4,140122.8,114.577,0.0553,30.197,33.433,0.295,0.239
510000,604,1.474,0.027,10.17,15637,14555,199,0,872,0,302485.1,4210.2,0.002,0.327,0.668,0.003,995,7.62,2.59,0.04,0.90,0.00,0.00,0.10,1.00,7.48,2.20,0.00,0.00,0.000,0.000,45,0.707,0.192,0.798,0.000,0.010,1900,1836,2,0.816,0.000,0.020,55523,0.074,0.048,0.000,30.15,5487,0,4210.219,0.000,0.000,102660,1.02,15.62,0.000,0.000,0.000,7,7,9,36,4603,0.018,0.00,0.0067,0.008,0,0.051,0.000,0.087,0.000,3.28,2.07,7.88,0.00,0.000,1.01,1.01,1.02,0.051,0.00236,18.96,0.4754,4.20,138703.7,140132.1,114.727,0.0545,30.093,33.393,0.296,0.238
520000,618,1.370,0.027,10.07,15641,14498,226,0,903,0,303248.2,4164.7,0.002,0.327,0.669,0.003,1023,7.40,2.60,0.00,0.00,0.00,0.12,0.01,0.11,7.39,2.62,0.00,0.00,0.002,0.040,43,0.730,0.193,0.804,0.000,0.003,1853,1767,2,0.809,0.000,0.006,49147,0.081,0.053,0.000,30.21,5413,0,4164.723,0.000,0.000,101530,1.00,15.87,0.000,0.000,0.000,7,7,8,55,4573,0.017,0.00,0.0066,0.006,0,0.050,0.000,0.089,0.000,3.26,1.99,7.89,0.00,0.000,1.00,1.00,1.00,0.050,0.00231,18.99,0.4723,9.76,138767.4,140141.4,114.637,0.0552,30.161,33.417,0.297,0.239
530000,601,1.358,0.027,10.01,15733,14564,216,0,970,0,303228.4,4270.8,0.002,0.327,0.668,0.003,1005,7.36,1.72,0.00,0.00,0.02,0.41,0.01,0.21,7.33,1.45,0.00,0.00,0.001,0.013,26,0.757,0.186,0.810,0.000,0.003,1943,1855,2,0.809,0.000,0.003,40583,0.091,0.049,0.000,30.21,5283,0,4270.766,0.000,0.000,103138,1.00,15.90,0.000,0.000,0.000,7,7,8,32,4423,0.017,0.00,0.0069,0.007,0,0.051,0.000,0.088,0.000,3.30,2.07,7.90,0.00,0.000,1.00,1.00,1.00,0.051,0.00237,19.05,0.4843,5.85,138796.7,140150.7,114.578,0.0576,30.155,33.422,0.297,0.239
540000,615,1.378,0.027,10.04,15495,14365,223,0,893,0,303133.6,4183.0,0.002,0.330,0.666,0.003,1011,7.34,2.02,0.02,0.44,0.01,0.13,0.01,0.15,7.31,1.90,0.00,0.00,0.003,0.057,47,0.733,0.185,0.810,0.000,0.005,1810,1795,2,0.810,0.000,0.005,49858,0.079,0.052,0.000,30.20,5468,0,4183.018,0.000,0.000,97203,1.00,16.04,0.000,0.000,0.000,7,7,8,37,4514,0.017,0.00,0.0067,0.015,0,0.048,0.000,0.088,0.000,3.26,2.01,7.86,0.00,0.000,1.00,1.01,1.00,0.048,0.00234,19.11,0.4758,12.20,138778.8,140160.0,114.532,0.0569,30.140,33.503,0.297,0.239
550000,604,1.341,0.026,10.18,15724,14591,242,0,902,0,302982.0,4231.4,0.001,0.325,0.672,0.002,971,7.40,2.04,0.00,0.00,0.00,0.00,0.00,0.00,7.40,2.04,0.00,0.00,0.000,0.000,44,0.733,0.177,0.820,0.000,0.003,1881,1852,2,0.808,0.000,0.000,37019,0.085,0.047,0.000,30.18,5661,0,4231.422,0.000,0.000,95559,1.00,15.92,0.000,0.000,0.000,7,7,8,38,4471,0.017,0.00,0.0068,0.003,0,0.048,0.000,0.090,0.000,3.31,2.02,7.89,0.00,0.000,1.00,1.00,1.00,0.048,0.00235,19.10,0.4800,4.92,138837.4,140169.3,114.563,0.0576,30.128,33.475,0.297,0.239
560000,616,1.396,0.026,10.18,15733,14651,186,0,884,0,302475.2,4125.0,0.002,0.326,0.671,0.001,992,7.39,2.82,0.00,0.04,0.01,0.10,0.07,1.16,7.31,2.26,0.00,0.00,0.005,0.070,55,0.701,0.187,0.800,0.000,0.013,1883,1835,2,0.807,0.000,0.008,43241,0.082,0.049,0.000,30.14,5785,0,4125.011,0.000,0.002,98632,1.00,16.08,0.000,0.000,0.000,7,7,8,57,4552,0.017,0.00,0.0067,0.006,0,0.049,0.000,0.092,0.000,3.24,2.00,7.78,0.00,0.000,1.00,1.00,1.00,0.049,0.00231,19.03,0.4676,4.59,138794.0,140178.5,114.674,0.0551,30.080,33.460,0.296,0.238
570000,630,1.372,0.025,10.15,15920,14777,215,0,914,0,302091.0,4244.0,0.001,0.325,0.672,0.001,996,7.50,3.03,0.00,0.00,0.02,0.45,0.05,0.70,7.43,2.45,0.00,0.00,0.002,0.042,43,0.741,0.210,0.784,0.000,0.006,1796,1708,2,0.814,0.000,0.006,38042,0.092,0.045,0.000,30.10,5684,0,4244.048,0.000,0.000,99560,1.00,15.88,0.000,0.000,0.000,7,7,8,46,4726,0.018,0.00,0.0065,0.003,0,0.050,0.000,0.092,0.000,3.28,2.04,7.90,0.00,0.000,1.00,1.00,1.00,0.050,0.00224,19.01,0.4801,5.69,138817.2,140187.8,114.724,0.0555,30.051,33.379,0.296,0.239
580000,602,1.416,0.027,10.11,15715,14628,219,0,896,0,301915.1,4207.5,0.002,0.324,0.672,0.002,1014,7.27,2.01,0.00,0.00,0.01,0.13,0.03,0.61,7.24,1.83,0.00,0.00,0.004,0.061,29,0.751,0.198,0.794,0.000,0.008,1805,1690,2,0.812,0.010,0.003,40926,0.089,0.049,0.000,30.09,5678,0,4207.543,0.000,0.000,97909,1.00,16.06,0.000,0.000,0.000,7,7,8,43,4379,0.017,0.00,0.0069,0.008,0,0.049,0.000,0.090,0.000,3.26,2.00,7.89,0.00,0.000,1.00,1.00,1.00,0.049,0.00235,19.04,0.4758,2.87,138809.3,140197.2,114.702,0.0553,30.038,33.353,0.297,0.239
590000,610,1.467,0.026,9.97,15413,14308,213,0,884,0,302983.7,4101.7,0.001,0.325,0.672,0.002,964,7.51,2.67,0.00,0.04,0.05,0.88,0.04,0.58,7.42,1.94,0.00,0.00,0.002,0.027,37,0.741,0.215,0.785,0.000,0.000,1894,1795,2,0.816,0.051,0.007,36996,0.092,0.048,0.000,30.19,5211,0,4101.683,0.000,0.002,96672,1.00,15.73,0.000,0.000,0.000,7,7,8,51,4583,0.017,0.00,0.0067,0.008,0,0.048,0.000,0.087,0.000,3.30,2.03,7.89,0.00,0.000,1.00,1.00,1.00,0.048,0.00233,19.05,0.4656,4.74,138790.0,140206.5,114.600,0.0552,30.136,33.302,0.296,0.239
600000,608,1.415,0.028,10.03,15391,14358,239,0,796,0,302846.0,4082.4,0.001,0.328,0.669,0.002,992,7.54,3.03,0.03,0.68,0.02,0.46,0.04,0.72,7.44,2.45,0.00,0.00,0.004,0.059,40,0.745,0.199,0.794,0.000,0.007,1752,1613,2,0.819,0.000,0.010,46279,0.080,0.056,0.000,30.18,5225,0,4082.358,0.000,0.000,97400,1.02,15.81,0.000,0.000,0.000,7,7,8,56,4586,0.017,0.00,0.0067,0.013,0,0.048,0.000,0.088,0.000,3.31,2.04,7.90,0.00,0.000,1.01,1.01,1.04,0.048,0.00236,19.02,0.4620,3.70,138805.9,140215.9,114.635,0.0538,30.130,33.353,0.298,0.238
610000,627,1.319,0.026,10.05,15489,14403,245,0,822,0,302671.7,4124.6,0.001,0.329,0.668,0.002,985,7.55,2.68,0.03,0.76,0.02,0.44,0.07,0.97,7.42,1.85,0.00,0.00,0.001,0.014,44,0.738,0.219,0.775,0.000,0.006,1872,1741,2,0.815,0.027,0.013,41906,0.092,0.047,0.000,30.16,5390,0,4124.646,0.000,0.000,101750,1.00,15.73,0.000,0.000,0.000,7,7,8,39,4732,0.018,0.00,0.0065,0.008,0,0.050,0.000,0.089,0.000,3.30,2.08,7.92,0.00,0.000,1.00,1.00,1.01,0.050,0.00229,19.03,0.4669,5.96,138873.6,140225.1,114.650,0.0542,30.108,33.398,0.297,0.239
620000,643,1.316,0.026,10.10,15526,14434,207,0,869,0,302700.4,4165.2,0.001,0.328,0.669,0.001,999,7.46,2.78,0.02,0.53,0.04,0.91,0.09,1.24,7.30,2.07,0.00,0.00,0.001,0.020,55,0.751,0.218,0.779,0.000,0.003,1900,1767,2,0.816,0.000,0.011,43848,0.088,0.052,0.000,30.16,5458,0,4165.212,0.000,0.000,96620,1.01,15.94,0.000,0.000,0.000,7,7,8,47,4797,0.018,0.00,0.0064,0.008,0,0.048,0.000,0.088,0.000,3.26,2.06,7.84,0.00,0.000,1.01,1.01,1.01,0.048,0.00223,19.05,0.4717,4.57,138871.7,140234.5,114.626,0.0553,30.108,33.401,0.298,0.239
630000,620,1.364,0.027,10.04,15522,14452,225,0,868,0,302253.3,4108.2,0.001,0.326,0.671,0.002,1021,7.43,1.85,0.00,0.06,0.03,0.46,0.02,0.25,7.39,1.66,0.00,0.00,0.003,0.045,42,0.753,0.205,0.789,0.000,0.006,1827,1741,2,0.815,0.024,0.005,40674,0.086,0.060,0.000,30.13,5508,0,4108.221,0.000,0.000,96690,1.00,15.79,0.000,0.000,0.000,7,7,8,32,4607,0.018,0.00,0.0066,0.005,0,0.048,0.000,0.090,0.000,3.28,2.02,7.90,0.00,0.000,1.00,1.00,1.00,0.048,0.00230,19.01,0.4656,5.00,138862.7,140243.7,114.699,0.0547,30.070,33.331,0.296,0.238
640000,609,1.389,0.025,10.12,15510,14438,201,0,882,0,303592.2,4153.1,0.001,0.329,0.668,0.002,986,7.43,2.06,0.00,0.12,0.01,0.15,0.06,0.84,7.35,1.95,0.00,0.00,0.005,0.070,47,0.736,0.195,0.796,0.000,0.008,1858,1756,2,0.813,0.000,0.011,35487,0.089,0.044,0.000,30.25,5647,0,4153.075,0.000,0.000,95456,1.00,15.86,0.000,0.000,0.000,7,7,8,38,4523,0.017,0.00,0.0068,0.010,0,0.047,0.000,0.089,0.000,3.28,2.02,7.89,0.00,0.000,1.00,1.00,1.00,0.047,0.00237,19.08,0.4705,4.22,138900.2,140253.0,114.509,0.0553,30.198,33.413,0.298,0.239
650000,627,1.333,0.026,10.19,15672,14540,220,0,894,0,304022.1,4161.3,0.001,0.336,0.661,0.001,935,7.41,2.50,0.00,0.00,0.05,0.84,0.08,0.88,7.28,1.89,0.00,0.00,0.002,0.028,43,0.715,0.236,0.759,0.000,0.005,1868,1737,2,0.820,0.000,0.014,42102,0.084,0.057,0.000,30.28,5757,0,4161.263,0.000,0.000,103281,1.00,16.04,0.000,0.000,0.000,7,7,8,32,4646,0.018,0.00,0.0067,0.002,0,0.050,0.000,0.089,0.000,3.24,2.03,7.81,0.00,0.000,1.00,1.00,1.00,0.050,0.00234,19.09,0.4712,4.07,138911.5,140262.2,114.467,0.0550,30.228,33.644,0.296,0.239
660000,616,1.344,0.026,10.16,15246,14177,235,0,845,0,302246.0,4011.0,0.001,0.330,0.667,0.001,997,7.22,1.39,0.00,0.08,0.01,0.13,0.01,0.13,7.20,1.46,0.00,0.00,0.002,0.042,43,0.740,0.214,0.779,0.000,0.006,1837,1774,2,0.808,0.000,0.008,42883,0.080,0.045,0.000,30.12,5542,0,4010.970,0.000,0.000,99204,1.00,16.11,0.000,0.000,0.000,7,7,8,27,4448,0.017,0.00,0.0068,0.008,0,0.049,0.000,0.089,0.000,3.27,2.00,7.83,0.00,0.000,1.00,1.00,1.01,0.049,0.00233,19.05,0.4541,5.01,138930.4,140271.5,114.675,0.0529,30.065,33.342,0.296,0.239
670000,613,1.357,0.027,10.12,15429,14315,227,0,890,0,301930.8,4106.0,0.002,0.329,0.667,0.002,971,7.39,2.56,0.00,0.00,0.00,0.12,0.02,0.34,7.37,2.52,0.00,0.00,0.002,0.040,38,0.762,0.206,0.790,0.000,0.005,1807,1744,2,0.824,0.000,0.005,48816,0.075,0.051,0.000,30.09,5622,0,4105.964,0.000,0.000,99730,1.00,15.96,0.000,0.000,0.000,7,7,8,57,4533,0.017,0.00,0.0067,0.008,0,0.049,0.000,0.089,0.000,3.24,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.049,0.00233,19.03,0.4645,2.94,138914.1,140280.8,114.723,0.0541,30.029,33.297,0.296,0.238
680000,609,1.412,0.027,10.13,15210,14173,213,0,828,0,302434.1,3997.3,0.001,0.329,0.668,0.001,991,7.43,2.45,0.00,0.00,0.00,0.08,0.05,1.02,7.38,2.36,0.00,0.00,0.002,0.040,45,0.724,0.204,0.790,0.000,0.007,1817,1740,2,0.818,0.000,0.008,42972,0.087,0.047,0.000,30.14,5651,0,3997.335,0.000,0.000,95289,1.00,16.02,0.000,0.000,0.000,7,7,8,38,4523,0.017,0.00,0.0067,0.010,0,0.047,0.000,0.087,0.000,3.26,2.03,7.88,0.00,0.000,1.00,1.00,1.00,0.047,0.00236,19.08,0.4526,3.68,138895.5,140290.1,114.625,0.0528,30.080,33.315,0.297,0.238
690000,636,1.360,0.026,10.13,15542,14412,230,0,873,0,302772.5,4143.0,0.001,0.334,0.663,0.001,982,7.26,2.23,0.00,0.00,0.01,0.18,0.08,1.01,7.17,1.89,0.00,0.00,0.006,0.079,49,0.733,0.236,0.755,0.000,0.009,1869,1814,2,0.813,0.000,0.013,41133,0.090,0.046,0.000,30.16,5867,0,4142.954,0.000,0.000,101697,1.00,16.19,0.000,0.000,0.000,7,7,8,31,4620,0.018,0.00,0.0066,0.008,0,0.049,0.000,0.088,0.000,3.21,2.01,7.78,0.00,0.000,1.00,1.00,1.00,0.049,0.00229,19.04,0.4697,4.94,138915.9,140299.4,114.646,0.0552,30.105,33.414,0.296,0.239
700000,615,1.393,0.027,10.18,15363,14308,238,0,838,0,303116.7,4089.5,0.001,0.333,0.664,0.001,968,7.40,2.19,0.00,0.00,0.01,0.13,0.09,1.10,7.31,2.00,0.00,0.00,0.003,0.057,49,0.787,0.205,0.789,0.000,0.007,1889,1836,2,0.855,0.000,0.013,47984,0.079,0.047,0.000,30.20,5606,0,4089.480,0.000,0.000,97758,1.00,15.93,0.000,0.000,0.000,7,7,8,33,4552,0.017,0.00,0.0067,0.010,0,0.048,0.000,0.087,0.000,3.24,2.04,7.88,0.00,0.000,1.00,1.00,1.00,0.048,0.00236,19.07,0.4637,6.24,138921.4,140308.7,114.578,0.0547,30.141,33.364,0.295,0.238
710000,630,1.347,0.026,10.30,15747,14660,199,0,873,0,302676.8,4158.3,0.001,0.324,0.673,0.001,1000,7.28,2.24,0.00,0.00,0.00,0.08,0.05,1.20,7.22,2.05,0.00,0.00,0.002,0.040,42,0.884,0.186,0.810,0.000,0.005,1929,1845,2,0.989,0.000,0.006,46771,0.091,0.049,0.000,30.18,5709,0,4158.314,0.000,0.000,93600,1.00,15.95,0.000,0.000,0.000,7,7,7,41,4585,0.017,0.00,0.0067,0.016,0,0.046,0.000,0.088,0.000,3.23,1.99,7.91,0.00,0.000,1.00,1.00,1.00,0.046,0.00222,19.06,0.4721,7.76,138946.0,140317.8,114.607,0.0561,30.122,33.112,0.297,0.239
720000,626,1.398,0.026,10.27,15631,14521,233,0,881,0,302465.4,4181.4,0.001,0.318,0.679,0.001,1008,7.42,3.25,0.00,0.00,0.02,0.44,0.02,0.38,7.37,3.06,0.00,0.00,0.001,0.014,41,0.879,0.216,0.784,0.000,0.000,1815,1801,1,1.000,0.000,0.006,56027,0.082,0.049,0.000,30.16,5526,0,4181.417,0.000,0.000,89993,1.00,15.93,0.000,0.000,0.000,7,7,7,56,4642,0.018,0.00,0.0066,0.013,0,0.045,0.000,0.086,0.000,3.23,2.03,7.86,0.00,0.000,1.00,1.00,1.00,0.045,0.00219,19.03,0.4731,7.25,138934.0,140326.8,114.644,0.0550,30.106,32.863,0.298,0.238
730000,613,1.403,0.026,10.19,15588,14521,239,0,841,0,302185.9,4149.4,0.001,0.318,0.679,0.002,976,7.32,3.37,0.00,0.00,0.01,0.17,0.03,0.38,7.28,3.22,0.00,0.00,0.002,0.042,30,0.927,0.196,0.796,0.000,0.008,1845,1839,1,1.000,0.000,0.008,44960,0.093,0.049,0.000,30.14,5253,0,4149.424,0.000,0.000,89704,1.00,15.93,0.000,0.000,0.000,7,7,7,61,4488,0.017,0.00,0.0068,0.011,0,0.045,0.000,0.086,0.000,3.25,2.01,7.93,0.00,0.000,1.00,1.00,1.00,0.045,0.00223,19.05,0.4695,6.59,138955.1,140335.8,114.657,0.0546,30.083,32.839,0.297,0.238
740000,610,1.451,0.026,10.14,15675,14580,207,0,891,0,303484.7,4166.1,0.001,0.322,0.675,0.002,1009,7.29,2.17,0.01,0.15,0.00,0.00,0.09,1.32,7.19,1.77,0.00,0.00,0.000,0.000,38,0.890,0.179,0.815,0.000,0.007,1957,1957,1,1.000,0.000,0.011,52581,0.087,0.050,0.000,30.26,5473,0,4166.145,0.000,0.000,91449,1.00,15.92,0.000,0.000,0.000,7,7,7,31,4448,0.017,0.00,0.0069,0.018,0,0.045,0.000,0.085,0.000,3.27,2.02,7.90,0.00,0.000,1.00,1.00,1.01,0.045,0.00227,19.09,0.4725,7.16,138938.2,140344.8,114.492,0.0558,30.201,32.990,0.298,0.239
