step,month,steps_sea,steps_fed,steps_seasonal,steps_never,torpid_sea,torpid_fed,torpid_seasonal,torpid_never,births_sea,births_fed,births_seasonal,births_never,deaths_sea,deaths_fed,deaths_seasonal,deaths_never,young_sea,young_fed,young_seasonal,young_never,grown_sea,grown_fed,grown_seasonal,grown_never,winter,winter_torpid,winter_grown,winter_grown_torpid,winter_temp,entered,fat_in,resolved,lived,moved,fed_end
41391,5,406200,290199,96166,192,5299,55149,73219,0,3820,3024,277,3,2964,2094,280,5,1783,1164,86,1,164,142,115,0,3915,3715,2919,2861,-8.23,0,0.0,87,63,1.02,62
41491,6,463975,392997,107297,112,5504,25855,37406,0,3875,4562,743,1,3372,4061,598,6,1911,2481,233,3,206,205,208,0,248,67,25,5,12.03,1,69.2,11,9,0.83,9
41591,7,510557,410319,118042,384,4956,13002,18774,81,3845,4495,968,7,3483,4670,932,4,1882,2771,447,0,241,203,178,1,3242,2598,1824,1653,1.74,16,201.9,0,0,0.00,0
41691,8,516912,322658,126338,931,4888,16073,9887,472,3735,3543,1251,3,3460,5011,1253,1,1676,3084,698,0,266,173,153,0,8478,7617,3792,3720,-4.33,13,193.4,0,0,0.00,0
41791,9,458078,158308,115003,921,5590,27275,11137,493,2966,1611,1073,1,4044,2919,1263,8,2098,1706,671,0,392,179,91,0,10776,10165,5351,5227,-7.62,6,144.5,4,4,2.38,3
41891,10,386944,156365,89513,410,6539,34613,13905,310,2796,1469,667,0,2853,1190,950,4,1491,708,478,0,372,76,54,0,7459,6823,4794,4627,-6.39,0,0.0,15,14,1.66,10
41991,11,386325,186502,84162,221,5561,35469,22452,66,3177,1789,598,1,2915,1651,508,8,1674,1037,228,1,364,93,45,1,1909,1593,1354,1123,-2.62,0,0.0,15,15,2.37,15
42091,0,403661,229143,98038,292,5173,25231,33366,9,3426,2282,566,10,3067,1888,438,14,1760,1123,163,10,296,126,44,2,247,98,141,98,10.10,1,164.7,2,1,2.75,1
42191,1,458091,266345,119950,113,4466,13607,70965,0,4384,2705,619,2,3539,2560,392,4,2174,1468,160,4,255,155,59,0,52551,49730,9102,8455,-5.70,67,117.0,0,0,0.00,0
42291,2,530980,280980,141539,225,3940,24071,87589,0,5369,2606,559,2,4399,2389,456,7,2841,1263,193,2,252,179,55,3,84641,82029,23757,23221,-10.44,36,97.5,0,0,0.00,0
42391,3,562296,283525,145109,84,4168,37221,89743,0,4822,2885,580,5,5090,3119,703,6,3172,1726,273,5,263,219,92,1,87252,86408,40477,40248,-13.24,6,132.3,2,2,0.38,2
42491,4,490012,305190,119512,152,3876,62102,92402,0,3421,3273,368,7,4216,2745,651,8,2123,1472,300,7,310,192,78,1,73265,72655,50554,50461,-13.53,0,0.0,16,15,1.50,15
42591,5,444489,379999,118200,73,3910,65254,76312,0,3476,4295,444,4,3427,3610,396,6,1841,2280,124,5,362,134,142,1,3373,3243,3095,3017,-8.92,0,0.0,82,58,1.63,57
42691,6,481217,460670,125387,71,3981,33385,42781,0,4480,5775,654,4,3764,4988,679,3,2190,3175,223,3,350,193,227,0,244,192,174,155,1.95,0,0.0,9,5,6.70,5
42791,7,520174,518284,130625,96,3919,33610,35760,0,4431,6570,750,3,4399,6548,662,5,2589,4280,231,4,322,223,196,1,8322,7611,1522,1366,-1.58,14,203.1,0,0,0.00,0
42891,8,492042,409973,134773,72,4588,58314,30727,0,4023,4599,819,3,4057,6380,1024,3,2296,4236,401,3,340,173,196,0,30086,28854,5892,5571,-6.12,24,171.0,0,0,0.00,0
42991,9,480310,286594,113906,182,5576,75627,32948,23,4361,2579,676,17,4149,3349,942,15,2420,2137,403,15,385,171,130,0,29232,28238,10705,10358,-8.38,6,72.5,1,0,0.00,0
43091,10,478201,312189,85287,128,5822,102240,32417,18,4249,2484,430,14,4085,1993,720,14,2398,1218,307,14,316,121,92,0,11121,10555,7270,7209,-9.14,0,0.0,27,23,0.88,23
43191,11,506689,364698,67735,144,5150,82355,28285,0,4415,3316,261,7,3646,3079,389,9,1963,1917,146,9,340,295,98,0,484,367,437,359,-3.62,0,0.0,16,14,4.30,10
43291,0,578610,361817,65325,69,4901,30971,20171,0,5810,3746,248,1,5521,4289,278,1,3449,2543,76,1,286,487,80,0,370,171,92,62,9.08,0,0.0,1,0,0.00,0
43391,1,541057,350974,67915,105,4795,24919,31428,0,5859,3365,260,0,5942,3183,278,2,3661,1845,93,0,344,308,72,2,23676,22358,8477,8059,-5.27,63,141.4,0,0,0.00,0
43491,2,533356,357213,69768,17,5541,45408,38803,9,5784,2847,259,0,6173,3025,279,1,4010,1619,111,0,367,239,47,1,38222,35963,16089,15390,-9.65,12,153.2,0,0,0.00,0
43591,3,465932,366321,69939,22,5969,69681,45319,0,4980,3034,263,0,5058,2919,382,1,3185,1520,184,0,263,229,81,1,42732,42021,21317,21115,-12.39,4,93.4,3,3,1.25,3
43691,4,500517,419402,63842,88,5285,110092,49641,0,4973,3693,231,10,4039,2664,284,11,2405,1443,140,11,289,199,58,0,33745,33292,21381,21303,-12.88,0,0.0,7,7,2.29,6
43791,5,528674,544225,72285,245,5163,102233,44209,0,4759,5840,403,18,5163,5071,305,24,3044,3258,136,22,237,318,70,0,5668,5154,2746,2478,-6.94,3,449.7,62,54,2.62,52
43891,6,463742,561032,91268,264,6090,44163,28679,20,3492,6686,695,15,3601,7159,625,19,1802,4478,307,16,233,475,126,1,181,115,100,82,4.13,1,23.6,7,5,6.05,5
43991,7,449961,499553,99081,125,6252,23816,20211,54,3472,6058,791,4,3431,7180,781,4,1817,4585,391,4,286,396,108,0,6186,5312,2493,2212,-0.05,18,239.6,0,0,0.00,0
44091,8,477063,313850,105491,196,6284,19925,14331,128,4052,3522,1002,4,3788,5303,996,2,2001,3236,550,2,326,407,91,0,13678,12881,5445,5130,-5.53,19,200.2,0,0,0.00,0
44191,9,420275,186060,106963,124,6798,30535,15867,77,3074,1989,1095,2,3681,2996,1203,8,1953,1825,698,6,326,150,86,2,15423,14998,8666,8535,-8.70,4,132.8,3,2,0.75,2
44291,10,387799,186971,102457,0,6408,38483,17828,0,3132,1782,1110,0,3285,1460,999,0,1791,841,621,0,290,93,59,0,9103,8754,7061,6902,-9.13,1,107.8,19,16,1.25,14
44391,11,364459,235387,110962,43,5422,41979,28042,0,3099,2076,981,1,2726,1729,941,3,1403,931,545,1,295,116,40,1,1085,946,710,613,-7.12,0,0.0,20,18,1.38,16
44491,0,416719,273183,127451,48,5350,21799,42593,0,4176,2776,940,0,3520,2441,761,0,2016,1388,384,0,276,151,60,0,300,297,300,297,-5.77,0,0.0,1,1,7.50,0
44591,1,458892,278258,150177,148,6034,18359,91964,6,4158,2611,793,1,3852,3154,623,7,2242,1792,303,3,216,205,56,3,73531,68383,7023,6720,-4.90,48,106.9,3,0,0.00,0
44691,2,444867,247919,154268,51,6613,22995,104725,0,4255,2081,640,2,4145,2206,744,6,2321,1059,380,2,237,165,71,2,104141,101179,22198,21796,-10.88,35,98.3,0,0,0.00,0
44791,3,428387,257233,134662,0,6119,36019,106168,0,4382,2573,427,0,4479,2634,794,0,2713,1391,412,0,234,159,122,0,100359,99835,42655,42574,-13.57,9,87.1,4,4,5.75,4
44891,4,388854,294637,123663,89,5909,61319,105224,0,3926,2957,250,4,4257,2392,272,4,2677,1399,62,3,231,140,116,1,81877,81327,51879,51652,-13.53,2,34.4,25,24,1.02,23
44991,5,390412,373040,131885,243,5140,55205,88217,0,3549,4082,577,11,2906,3336,518,10,1585,1950,156,8,203,173,210,1,6301,5666,3699,3502,-6.23,0,0.0,58,42,1.80,40
45091,6,435765,453941,146990,435,4576,34805,52404,15,3649,5261,1185,11,3504,4807,973,13,1959,2795,402,13,212,214,308,0,290,175,100,84,7.27,0,0.0,2,2,0.00,2
45191,7,400850,431425,158311,355,5296,19044,39487,102,3613,5457,1257,7,4044,6099,1395,5,2296,3865,722,5,232,242,199,0,16218,15163,4949,4488,-3.43,40,170.9,0,0,0.00,0
45291,8,390028,285297,140921,359,6495,17767,22665,106,3306,3406,1286,9,2746,5623,1607,17,1515,3700,908,13,230,176,130,0,22801,21512,9799,9491,-8.91,15,236.4,0,0,0.00,0
45391,9,405951,158191,110313,253,7297,27734,25254,85,3166,1412,803,2,3396,1951,1187,5,1842,1066,667,2,250,124,79,1,23431,22568,15137,14698,-11.28,3,93.5,2,2,0.25,2
45491,10,360624,172328,78843,320,6908,33928,26860,235,3099,1492,460,1,3168,1261,661,3,1716,731,322,0,291,86,61,2,19514,18711,15707,15554,-11.52,0,0.0,11,9,1.14,7
45591,11,390037,202910,69016,38,5619,34855,29751,12,3935,1926,341,0,3229,1659,367,3,1889,998,148,1,306,103,53,1,9519,9079,7765,7620,-7.19,0,0.0,40,31,1.11,31
45691,0,435460,226567,77729,58,5608,19135,29844,16,4551,2372,334,0,4619,2394,254,1,2957,1460,78,0,236,174,50,1,202,187,202,187,-4.33,0,0.0,8,3,0.17,3
45791,1,390089,226683,95085,28,5794,10900,35400,0,3757,2255,448,0,3834,2376,302,2,2268,1418,105,0,228,178,76,2,27146,24567,7305,6867,-4.54,58,140.2,1,0,0.00,0
45891,2,350342,218126,113520,0,6255,11146,38632,0,3086,2029,639,0,3433,2269,572,0,2025,1273,268,0,261,146,99,0,38812,36153,15182,14579,-9.04,23,126.7,1,0,0.00,0
45991,3,330010,201905,110331,60,6458,19965,41816,0,2555,1821,506,0,2277,2173,715,1,1079,1115,293,0,250,184,93,1,38313,37673,23837,23550,-14.13,5,77.5,2,1,6.25,1
46091,4,360022,202165,90809,7,6841,32191,43027,0,3070,1912,369,1,2235,1581,549,1,1122,793,245,1,208,125,78,0,32143,31650,24568,24272,-12.58,2,294.9,19,16,3.53,15
46191,5,454814,261839,86671,46,6092,32827,35637,0,4745,3208,385,2,3989,2289,328,2,2511,1342,110,2,211,130,101,0,3323,2545,1362,1244,-1.19,1,385.0,62,52,2.88,51
46291,6,453590,374164,98793,63,5646,28392,35442,11,4741,4948,481,1,4454,4175,391,2,2735,2733,136,1,232,138,102,0,5055,2975,615,440,5.26,3,207.5,3,3,3.08,3
46391,7,487847,402638,104146,0,6206,24374,37550,0,4634,5381,545,0,4147,5865,637,0,2490,4015,275,0,257,176,116,0,13058,11990,4798,4431,-3.66,28,135.5,0,0,0.00,0
46491,8,501517,302294,104642,42,6686,25999,40156,0,4177,3723,629,3,4594,5315,603,3,2638,3573,259,3,239,136,85,0,40418,39617,22345,22005,-6.70,119,160.2,0,0,0.00,0
46591,9,438158,186998,110923,161,7314,37094,42074,44,3336,1502,720,4,3673,2287,666,3,1969,1332,331,3,297,93,72,0,37501,36887,25037,24901,-10.73,1,176.2,22,21,0.25,20
46691,10,407687,176380,111467,475,6556,45667,43530,278,3139,1434,661,8,3317,1194,764,4,1743,630,405,2,298,94,60,0,17896,17322,13121,13077,-11.05,0,0.0,86,82,0.25,81
46791,11,371976,217129,107922,516,5995,35683,39608,42,2991,1919,638,18,3170,1540,586,23,1649,850,259,19,376,123,91,0,3228,3107,2981,2917,-12.30,0,0.0,40,32,0.99,30
46891,0,351360,287569,127574,296,4872,20972,48480,10,2888,2552,710,12,2808,1823,513,17,1490,958,223,14,307,143,98,0,1051,819,888,781,-0.46,0,0.0,3,3,1.83,3
46991,1,347149,363358,141388,112,4207,20131,77704,0,3302,3355,508,4,3253,2797,483,6,1863,1537,177,3,278,189,121,1,64148,58169,9477,8708,-4.95,69,107.2,1,0,0.00,0
47091,2,361558,364529,141121,63,3754,22868,95930,7,3548,3206,355,1,3083,3691,471,4,1790,1991,182,3,241,236,103,1,96803,92774,25547,24969,-9.26,39,97.4,1,0,0.00,0
47191,3,403164,329388,137295,43,4833,48732,106586,0,4288,2818,313,0,3694,3359,411,1,2316,1620,126,0,217,303,117,1,99400,98650,43202,43175,-14.30,6,91.7,15,9,2.39,8
47291,4,435904,329830,132390,52,5377,68949,112385,0,4300,3188,266,1,3826,2675,340,3,2259,1421,91,1,234,230,135,0,84699,83439,54897,54438,-12.59,0,0.0,27,24,1.50,24
47391,5,472752,434145,137015,6,5217,55832,85750,0,5085,5229,606,0,4648,3969,561,1,2814,2357,145,0,190,226,230,0,8595,7224,5252,4440,-4.85,2,309.7,68,49,2.17,49
47491,6,521870,523778,150275,112,4501,48574,59192,28,6132,6295,1057,3,5450,6110,934,1,3590,4021,381,1,239,207,265,0,403,300,324,300,-2.45,0,0.0,5,4,3.94,4
47591,7,512984,443763,152579,634,4066,18663,28620,261,5110,5485,1245,13,5740,6778,1439,7,3727,4352,719,6,264,295,231,0,3798,2861,1977,1737,0.37,17,249.6,0,0,0.00,0
47691,8,437287,320135,143227,675,4684,19732,13053,308,3762,3949,1613,5,4261,5877,1653,11,2478,3806,941,5,293,247,156,0,12926,11968,5535,5479,-4.60,28,213.8,0,0,0.00,0
47791,9,360507,189356,126287,931,5006,29675,15055,760,2342,1646,1360,3,2947,2321,1620,6,1419,1320,998,1,325,139,78,1,14064,13420,6517,6375,-7.53,0,0.0,3,3,0.92,3
47891,10,308146,172078,104938,925,5025,39583,19283,871,2063,1300,959,0,2404,1062,1112,3,1168,530,667,0,293,73,58,0,7385,6892,4742,4577,-8.30,1,89.0,18,18,1.17,17
47991,11,303056,216867,102009,502,4494,32394,25408,246,2451,1683,830,1,2085,1211,804,6,1051,591,429,1,291,114,38,2,1338,974,802,722,-3.37,0,0.0,24,21,2.58,19
48091,0,332660,271637,115339,197,3397,15072,41484,76,2953,2172,751,0,2532,1639,626,4,1326,782,301,1,292,193,60,1,409,340,399,339,-8.05,1,107.1,1,1,7.00,1
48191,1,373584,324088,129420,41,3221,25874,71324,6,3716,2750,639,0,3321,2305,522,3,1904,1127,196,1,241,222,72,1,50907,46057,9230,8637,-4.79,59,102.4,2,2,12.00,1
48291,2,388116,334002,141344,0,3809,35490,83089,0,3927,2903,616,0,3889,3131,626,0,2417,1559,282,0,211,273,69,0,80215,76869,22217,21764,-9.40,24,114.7,0,0,0.00,0
48391,3,386697,317827,121002,0,3731,64320,83521,0,3596,2917,485,0,3615,3232,900,0,2200,1681,483,0,208,209,95,0,77910,77603,38717,38623,-14.60,7,85.3,5,3,3.33,3
48491,4,406464,342706,99998,31,3927,100048,81655,0,4390,3138,216,3,3476,2368,245,4,2165,1274,65,4,207,184,78,0,62973,62053,46190,45665,-12.24,0,0.0,15,9,1.78,7
48591,5,438611,459534,99751,145,4597,75477,61206,0,4250,5154,317,7,4434,3942,398,8,2724,2428,93,5,252,232,177,0,2359,1952,1799,1601,-4.32,0,0.0,68,52,1.24,52
48691,6,440670,526889,104341,114,5005,55429,39291,3,4402,5485,635,6,3636,5427,567,10,2035,3278,173,10,263,276,212,0,168,82,100,76,7.43,0,0.0,3,3,13.33,1
48791,7,563439,474629,115266,164,5054,27210,27509,64,5780,5578,772,5,4492,6612,819,6,2813,4002,377,5,238,361,158,1,6515,5191,1992,1735,0.04,11,260.9,0,0,0.00,0
48891,8,567282,301766,96764,247,5571,24862,27705,73,5219,3384,650,12,5715,5865,938,13,3430,3696,458,9,270,333,115,0,27074,25933,8157,7924,-5.57,34,198.7,0,0,0.00,0
48991,9,488215,199034,80236,449,6623,37229,31798,203,4091,1907,428,14,4955,2075,576,13,2760,1201,318,12,330,125,58,0,29623,28894,13391,13238,-8.51,1,30.5,8,8,0.44,7
49091,10,415828,202656,70412,353,6676,52883,36101,141,3207,1736,338,13,3231,1577,447,23,1654,976,206,20,371,92,67,0,11365,10745,8615,8479,-9.03,1,92.1,20,19,1.37,18
49191,11,427772,242917,75650,82,5913,38818,32746,6,3825,2249,446,0,3342,1794,352,4,1777,1032,143,0,312,127,61,3,1986,1682,1360,1115,-4.57,0,0.0,19,18,1.62,17
49291,0,460288,304451,93212,230,5250,22991,32019,73,4579,3166,586,0,4186,2654,474,5,2463,1521,209,0,335,221,97,4,286,193,200,183,0.43,0,0.0,0,0,0.00,0
49391,1,479103,322898,106372,139,4573,16172,32775,27,4583,3173,535,0,4289,3460,510,3,2548,2068,255,0,291,198,82,2,24234,20204,5728,5136,-2.26,40,122.6,0,0,0.00,0
49491,2,492515,298048,106186,68,4860,10828,38789,7,4354,2607,433,0,4126,2966,607,0,2325,1559,278,0,262,214,85,0,37798,35187,12251,11688,-8.78,20,118.6,0,0,0.00,0
49591,3,481496,251188,97020,57,5268,20222,42285,0,4267,2113,324,0,4196,2758,557,1,2353,1331,183,0,300,214,130,0,39917,39475,21659,21581,-13.71,8,143.3,3,3,4.50,2
49691,4,514754,215698,74571,79,5789,29855,42076,0,4828,2216,282,3,4665,2294,501,7,2639,1273,182,5,329,191,116,1,30221,29588,22933,22584,-11.14,0,0.0,15,13,1.96,12
49791,5,493235,236050,65408,90,6337,21962,35086,0,3735,2582,272,11,3680,2221,257,11,2049,1245,109,11,273,128,60,0,2181,1721,1735,1410,-0.88,1,841.0,50,41,2.26,40
49891,6,501453,310740,76369,88,6557,23407,30192,0,3741,3827,462,5,3584,3146,387,7,1887,1950,123,7,302,143,140,0,316,250,239,239,-0.16,0,0.0,0,0,0.00,0
49991,7,486994,333226,81618,141,6682,11262,17572,0,3653,3800,603,6,3758,3919,696,6,2015,2523,327,6,377,154,111,0,5944,4585,2340,1935,0.30,15,164.8,0,0,0.00,0
50091,8,464020,261746,76841,75,8106,13682,16206,0,3559,2786,640,0,3799,4564,658,5,2100,2710,338,4,354,172,69,0,16307,15080,7862,7463,-4.23,36,189.8,0,0,0.00,0
50191,9,409422,166158,81057,22,8722,21262,19123,0,2985,1622,752,0,3304,1913,706,2,1716,1143,409,0,357,107,49,0,16728,16127,9621,9403,-7.89,2,201.3,6,5,0.40,4
50291,10,394211,159035,73996,214,8043,28949,20702,55,3355,1326,617,0,3118,1160,776,6,1690,626,479,0,366,77,38,2,7215,6831,6098,5973,-8.06,0,0.0,24,23,0.95,22
50391,11,408931,202955,84310,41,8001,23806,21968,5,3596,1927,605,0,3269,1480,412,2,1837,856,201,0,308,122,40,2,995,835,942,787,-6.99,0,0.0,23,21,1.60,20
50491,0,434076,258368,103506,64,7964,17457,43387,29,3613,2605,516,0,3384,2339,371,2,1861,1310,129,0,266,141,49,2,400,396,396,396,-11.16,0,0.0,0,0,0.00,0
50591,1,416879,293638,119579,5,7058,20489,73247,0,3745,2638,418,0,4086,2153,307,1,2257,1139,96,0,279,182,66,0,66364,59657,8429,7634,-4.57,56,118.0,1,0,0.00,0
50691,2,368547,340502,129918,18,6792,23551,92522,0,3077,2998,350,0,3238,2910,342,3,1818,1466,128,0,260,166,75,1,89593,87768,23189,22642,-11.33,27,109.4,0,0,0.00,0
50791,3,373454,314272,130827,38,7083,49406,100144,0,2697,2584,331,0,2500,3111,447,1,1263,1554,166,0,234,209,81,1,96060,95471,45190,45186,-15.39,9,97.7,6,6,4.79,5
50891,4,386935,281596,124242,11,6481,60822,100254,0,2979,2458,269,1,2677,2279,289,1,1396,1028,79,1,239,206,99,0,80881,79851,56355,55843,-12.89,0,0.0,23,21,1.27,21
50991,5,409096,355994,131664,36,5710,52171,82720,0,3213,3626,441,2,2709,2616,363,1,1353,1438,78,1,255,185,185,0,7747,7221,5418,4993,-6.87,0,0.0,62,43,1.08,43
51091,6,468323,459212,144431,86,5048,39171,64790,0,4268,4713,879,2,3527,3857,709,7,1977,2229,247,6,317,227,246,1,141,84,65,65,2.51,0,0.0,1,0,0.00,0
51191,7,508169,443304,161847,58,5418,14522,31708,0,5266,5070,1244,1,4812,6644,1173,5,3004,4159,564,3,249,298,230,1,13122,10703,6735,6203,-0.22,44,171.6,0,0,0.00,0
51291,8,505271,288322,170247,69,6161,17954,23176,6,4962,3096,1461,8,5067,4845,1485,9,3161,2843,778,7,338,294,168,0,22479,21420,13117,12952,-6.88,37,168.5,0,0,0.00,0
51391,9,465703,188681,143152,100,6890,31605,25093,100,3818,1946,1026,0,4687,2340,1470,0,2833,1432,784,0,307,129,115,0,24117,23101,14425,14333,-10.15,8,139.1,6,4,1.12,2
51491,10,398645,178061,100258,112,6802,40965,26657,11,3325,1634,542,3,3073,1687,941,1,1587,1069,445,0,278,94,102,0,16660,15813,11111,10897,-7.60,1,25.6,39,34,1.40,32
51591,11,434432,223627,82113,285,6823,31472,26105,103,4223,2110,362,0,3735,1443,452,1,2309,813,170,0,327,98,77,0,825,539,653,437,0.81,0,0.0,44,38,1.27,35
51691,0,452291,297350,82195,113,6639,24215,32735,53,4673,2609,397,0,4340,2214,369,2,2659,1262,149,0,318,184,84,0,100,100,100,100,-13.92,0,0.0,1,0,0.00,0
51791,1,470251,333256,97790,96,6356,16517,43177,4,4687,2885,511,0,4049,2861,367,3,2345,1537,130,0,262,195,99,2,31081,27544,11884,10903,-3.57,99,121.9,0,0,0.00,0
51891,2,514311,318445,115458,90,6088,21125,57393,0,5102,2822,583,4,4558,3438,552,5,2734,1746,244,4,240,276,69,1,54709,51920,19302,18894,-9.26,27,100.9,0,0,0.00,0
51991,3,584151,287144,112898,144,5922,45829,63813,0,5890,2692,536,2,5495,2751,666,5,3335,1401,350,4,246,225,70,1,59942,59171,26073,26030,-13.31,7,107.1,8,6,4.38,6
52091,4,548805,309885,101663,58,6135,57836,61629,0,5701,3368,392,7,5736,2763,491,6,3346,1498,196,6,293,212,87,0,44862,43441,30748,29938,-10.74,1,228.5,20,17,1.34,15
52191,5,549113,401425,99232,212,5786,61695,51123,0,5378,4584,358,5,5396,3662,332,6,3299,2196,101,5,262,157,117,0,3237,2702,2573,2136,-3.88,2,128.8,92,69,1.47,68
52291,6,531236,488277,108809,144,5544,55659,42052,0,4950,5551,564,0,5081,5030,475,3,3078,3137,146,1,280,164,154,0,228,110,224,110,7.97,0,0.0,11,8,3.00,8
52391,7,498750,434254,114042,123,5514,13614,30809,23,4255,5411,776,4,4887,6982,954,5,2957,4506,473,4,331,274,169,0,10138,7670,4478,3535,1.14,30,207.0,0,0,0.00,0
52491,8,407413,279801,101414,136,5991,12163,35901,2,2745,3258,708,9,3558,5409,675,15,1913,3362,326,11,327,210,104,1,35770,34804,17621,17198,-5.99,94,158.6,0,0,0.00,0
52591,9,333368,145347,96175,0,5941,23358,38956,0,2065,1275,625,0,2469,1519,781,0,1130,833,465,0,381,98,67,0,38112,36901,22340,22024,-9.62,0,0.0,11,11,0.82,9
52691,10,294869,146432,80189,4,6082,35033,41936,0,2177,1233,422,0,2162,1033,590,0,1018,526,323,0,339,90,59,0,16143,15453,13099,12999,-8.06,0,0.0,61,55,0.22,55
52791,11,329812,208175,82706,38,5667,28988,37608,0,3378,2103,420,2,2491,1408,307,3,1490,778,112,1,265,98,85,1,850,708,813,671,-4.69,0,0.0,53,42,1.61,40
52891,0,383378,275453,98420,50,5401,24038,37521,0,3709,2736,641,1,3585,2375,468,2,2208,1359,179,2,236,114,117,0,301,286,301,286,-5.56,0,0.0,1,0,0.00,0
52991,1,379131,292790,125415,132,5083,15471,47038,17,3876,2945,746,1,3632,3070,614,5,2212,1767,314,3,222,159,88,2,33103,28135,5529,4686,-2.91,37,127.6,2,0,0.00,0
53091,2,364841,299138,126198,77,6053,22943,62391,0,3194,2922,517,2,3206,3016,649,3,1844,1657,269,1,189,153,89,1,58924,56517,14522,14266,-10.53,20,112.8,1,0,0.00,0
53191,3,367738,286665,114210,49,5798,51146,68243,0,3033,2732,420,5,2768,2700,648,8,1507,1445,253,7,198,151,101,0,63957,63194,25718,25637,-12.74,4,109.5,6,4,4.12,4
53291,4,393176,318090,93351,39,6045,56687,68487,0,3814,3377,269,5,3602,2756,409,8,2325,1535,173,6,194,164,90,2,47155,46242,31620,31226,-10.93,0,0.0,9,8,3.66,8
53391,5,405112,408820,94257,0,5997,64700,59580,0,4105,4923,341,0,3638,4021,289,0,2322,2449,71,0,236,180,127,0,1875,1501,1211,985,-3.63,0,0.0,42,36,2.36,36
53491,6,453762,494662,104808,37,5657,52973,38465,0,4468,6238,616,2,4121,5806,553,3,2765,3843,193,3,264,223,187,0,249,137,87,87,8.44,0,0.0,2,2,2.75,2
53591,7,488638,440116,106161,0,5568,14891,17809,0,4428,5646,810,0,3800,7593,841,0,2242,5001,351,0,260,248,168,0,6479,4942,2426,1938,1.00,18,266.0,0,0,0.00,0
53691,8,487402,274010,110579,80,6324,18482,13034,0,4201,2885,901,4,4797,4146,920,2,2979,2478,483,2,308,177,120,0,11603,11044,5895,5723,-6.16,16,293.1,0,0,0.00,0
53791,9,402681,177153,98163,177,6923,32037,14359,41,3525,1417,841,1,3870,1938,1074,2,2239,1049,547,2,365,130,94,0,12766,12139,7324,7230,-9.18,0,0.0,4,3,0.50,3
53891,10,384994,172260,76947,126,7081,35031,15255,18,3144,1495,584,0,3250,1362,769,2,1829,692,383,0,350,95,54,1,9876,8783,6121,6036,-5.45,0,0.0,11,10,1.57,9
53991,11,361908,197996,78307,184,6566,27305,22381,17,2392,1822,556,2,2544,1572,422,2,1229,873,164,0,294,119,54,2,305,150,283,150,7.35,0,0.0,19,18,1.99,15
54091,0,329661,221910,96176,56,5940,27515,43250,2,2084,2112,511,0,2364,1894,339,4,1069,1038,134,2,265,164,38,0,110,35,0,0,12.18,0,0.0,2,0,0.00,0
54191,1,336334,240856,112281,133,5365,9796,71104,0,2530,2113,435,2,2213,2171,402,7,1051,1195,169,3,309,151,52,0,71352,63641,9341,8646,-4.06,55,117.8,0,0,0.00,0
54291,2,358433,244407,112331,152,5281,9865,79441,0,3083,2110,292,3,2977,2231,313,9,1730,1123,129,5,250,179,48,1,78390,77547,25278,25158,-14.20,24,102.6,0,0,0.00,0
54391,3,336163,226441,107318,70,5545,22020,82136,0,2916,1970,205,4,2971,2304,292,5,1670,1180,96,5,244,156,62,0,80769,80106,46292,46277,-16.54,1,136.6,1,1,2.25,1
54491,4,342088,197629,97000,205,5134,24856,81087,0,3230,2109,199,5,2826,2118,346,8,1712,1129,124,8,209,170,110,0,74301,73716,58019,57814,-12.83,0,0.0,9,9,3.19,8
54591,5,389044,252302,94599,164,4455,36207,71230,0,3769,3078,254,1,2918,2173,250,5,1733,1317,90,2,243,126,102,0,10126,9198,8529,7881,-7.30,0,0.0,67,46,1.97,45
54691,6,454760,371296,101968,82,4271,39377,44856,0,4600,4815,511,1,3882,4084,445,1,2389,2756,142,1,207,148,191,0,1278,917,116,89,3.66,0,0.0,3,2,3.75,2
54791,7,535349,391375,115495,196,4534,13888,21488,94,5752,5407,994,1,4370,6331,1044,0,2692,4272,474,0,251,163,248,0,7089,5937,2323,1908,-2.19,20,250.4,0,0,0.00,0
54891,8,662026,269741,118164,302,5210,14656,18766,100,7384,3476,1015,4,5976,4767,1061,5,3817,3139,587,4,240,123,120,1,17594,16084,5518,5361,-6.66,19,181.4,0,0,0.00,0
54991,9,661335,181505,106920,194,6760,31289,24829,100,6674,2000,930,2,7458,2563,1073,5,4648,1672,588,3,283,104,71,1,23503,22615,8926,8895,-9.04,4,237.3,4,4,0.81,4
55091,10,598531,164863,96385,186,6514,41165,29869,76,4756,1539,768,2,5067,1612,917,3,2733,976,534,2,368,101,52,0,12215,11903,8026,7879,-10.87,0,0.0,16,15,2.00,12
55191,11,486799,211424,105629,58,6013,34064,34458,2,3597,2044,850,2,4882,1410,583,2,2473,848,318,1,368,103,48,1,4246,3896,2970,2816,-8.90,0,0.0,23,21,2.39,19
55291,0,404746,287979,133873,382,5887,30847,53982,110,2889,2540,758,7,3138,1871,517,9,1477,1071,234,7,365,118,66,0,1189,1043,426,374,-4.80,0,0.0,0,0,0.00,0
55391,1,384846,324371,160837,236,6058,14291,71256,14,2917,3201,885,13,3104,3292,704,18,1642,1806,324,13,345,225,100,5,54487,46958,6634,5892,-2.99,47,129.9,0,0,0.00,0
55491,2,367990,295889,163105,270,6593,20118,83861,0,2843,2775,795,20,2709,3251,903,25,1359,1749,422,20,316,267,123,3,82687,80416,22938,22493,-11.11,39,149.3,0,0,0.00,0
