step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,matter,c_err,ms_step
1342440,113,20.950,1932.1,964.8,7.143312e7,4.794248e7,214.2,1.926593e7,4.447e-14,4.262384e6,5.100296e6,1.803e-13,3.323e-13,4.433157e4,4.810486e4,1.251829e4,7.329522e3,4.579026e3,1.681650e3,2721,549,1325,1.252563e7,2.05253,0.28734,0.8980,0.2501,2.440,0.16912,2.2538e-4,60658,1.332100e5,3.732506e4,753.2,1.910973e3,5.575979e4,1.014473e4,9708,57467,3658,196,3.241861e5,2.952e-13,1.763
1354320,114,21.008,1920.8,954.9,7.157064e7,4.899625e7,209.6,1.865843e7,4.572e-14,4.301948e6,5.146186e6,2.788e-13,2.447e-13,4.398335e4,4.737627e4,1.309022e4,7.995547e3,4.419856e3,1.486415e3,2484,506,1338,1.163320e7,2.05082,0.29011,0.8972,0.2508,2.440,0.16980,2.2413e-4,60421,1.335498e5,3.798637e4,764.4,2.063841e3,5.557083e4,1.125914e4,9827,58020,3676,196,3.246387e5,2.962e-13,1.754
1366200,115,21.240,1929.0,945.0,7.210876e7,4.908637e7,215.3,1.786466e7,2.815e-14,4.340346e6,5.190781e6,1.800e-13,2.275e-13,4.306671e4,4.605932e4,1.414393e4,8.132080e3,4.669026e3,1.464170e3,2253,470,1345,1.141457e7,2.03123,0.29271,0.8967,0.2515,2.390,0.16734,1.9325e-4,60312,1.310604e5,3.831667e4,770.7,1.786322e3,5.434247e4,1.353638e4,11638,58363,3713,194,3.222809e5,2.491e-13,1.743
1378080,116,21.175,1898.1,913.1,7.097054e7,4.813002e7,206.9,1.781292e7,3.116e-14,4.377803e6,5.234949e6,2.317e-13,1.759e-13,4.241398e4,4.568344e4,1.368545e4,8.236785e3,4.956229e3,1.515691e3,2086,432,1359,1.109543e7,2.02127,0.29506,0.8962,0.2521,2.381,0.16770,2.1022e-4,60334,1.313900e5,3.820736e4,781.0,1.666917e3,5.341696e4,1.386052e4,12007,58628,3664,191,3.216625e5,1.940e-13,1.749
1389960,117,20.795,1881.8,892.5,7.078538e7,4.838706e7,198.1,1.829354e7,4.256e-14,4.415575e6,5.279578e6,3.537e-13,2.087e-13,4.266662e4,4.611842e4,1.310754e4,7.856971e3,4.895256e3,1.489274e3,2211,429,1372,1.205672e7,2.03002,0.29712,0.8958,0.2527,2.402,0.17191,2.4479e-4,60900,1.318085e5,3.674949e4,782.5,1.990963e3,5.317906e4,1.154565e4,10863,59105,3742,191,3.242672e5,2.452e-13,1.736
1401840,118,20.939,1948.6,957.3,7.233324e7,4.889259e7,205.3,1.902627e7,4.699e-14,4.455323e6,5.326152e6,2.678e-13,2.425e-13,4.456995e4,4.808430e4,1.342637e4,7.391046e3,4.821603e3,1.510660e3,2463,475,1383,1.224766e7,2.05641,0.29936,0.8959,0.2535,2.462,0.17054,1.9516e-4,61094,1.347272e5,3.777000e4,784.3,1.919457e3,5.679759e4,9.093538e3,9228,59501,3832,190,3.274634e5,3.925e-13,1.743
1413720,119,21.229,1995.0,985.0,7.177987e7,4.898614e7,203.9,1.925971e7,5.474e-14,4.495424e6,5.373452e6,3.240e-13,2.355e-13,4.473752e4,4.888873e4,1.387340e4,8.287795e3,4.636707e3,1.588026e3,2439,503,1397,1.283402e7,2.07267,0.30191,0.8958,0.2542,2.475,0.16876,1.7394e-4,60761,1.368024e5,3.892392e4,800.8,1.493519e3,5.691083e4,1.042264e4,9292,59786,3829,190,3.294960e5,3.491e-13,1.759
1425600,120,21.205,1959.0,944.6,7.179087e7,4.968012e7,205.2,1.867095e7,4.529e-14,4.534810e6,5.420531e6,3.417e-13,2.357e-13,4.380980e4,4.868430e4,1.355457e4,9.577868e3,4.424145e3,1.605298e3,2362,491,1411,1.181114e7,2.08585,0.30491,0.8960,0.2551,2.448,0.17354,2.4322e-4,60846,1.407263e5,3.882627e4,818.4,1.691853e3,5.605543e4,1.188669e4,10075,60324,3963,190,3.328401e5,3.972e-13,1.746
1437480,121,21.203,1914.5,910.3,7.099734e7,4.961172e7,197.5,1.821263e7,5.236e-14,4.573413e6,5.466931e6,3.234e-13,3.721e-13,4.288826e4,4.794426e4,1.380430e4,9.482116e3,4.284698e3,1.544947e3,2255,457,1429,1.189771e7,2.09460,0.30900,0.8961,0.2559,2.412,0.17160,2.3501e-4,61536,1.388249e5,3.840471e4,805.9,2.045849e3,5.580336e4,1.449786e4,12302,60435,4012,189,3.328787e5,1.483e-13,1.737
1449360,122,21.232,1930.9,924.2,7.067043e7,4.894667e7,193.7,1.851244e7,4.286e-14,4.612228e6,5.513555e6,3.616e-13,2.735e-13,4.356226e4,4.828675e4,1.503860e4,8.644939e3,4.747007e3,1.662118e3,2318,440,1440,1.169008e7,2.11287,0.31182,0.8963,0.2567,2.448,0.17409,2.4325e-4,62189,1.399325e5,3.882047e4,814.9,2.020772e3,5.739718e4,1.073572e4,10207,60753,4083,187,3.360692e5,1.431e-13,1.755
1461240,123,21.379,1928.7,923.1,7.125004e7,4.921759e7,203.8,1.800499e7,4.097e-14,4.650746e6,5.559898e6,2.994e-13,3.866e-13,4.370280e4,4.804857e4,1.418298e4,8.290340e3,5.185311e3,1.706011e3,2398,443,1451,1.193244e7,2.11594,0.31420,0.8966,0.2574,2.418,0.17543,2.4472e-4,62760,1.373774e5,3.917157e4,799.7,2.150752e3,5.744844e4,1.069627e4,10106,61403,4058,187,3.371899e5,2.406e-13,1.754
1473120,124,21.484,1887.1,905.6,7.088483e7,4.918444e7,198.4,1.775819e7,5.622e-14,4.689098e6,5.606520e6,3.045e-13,3.831e-13,4.331027e4,4.846881e4,1.352277e4,8.677627e3,4.958164e3,1.846960e3,2176,421,1463,1.096592e7,2.12150,0.31678,0.8971,0.2582,2.409,0.17741,2.3233e-4,63084,1.383881e5,3.934118e4,791.8,2.031299e3,5.730462e4,1.183007e4,10459,61708,4022,187,3.388031e5,3.096e-13,1.755
1485000,125,21.262,1911.5,903.3,6.992232e7,4.808903e7,195.1,1.800392e7,6.435e-14,4.727425e6,5.652823e6,2.727e-13,2.400e-13,4.304402e4,4.826962e4,1.361547e4,8.847117e3,4.716744e3,1.966092e3,2089,416,1475,1.187843e7,2.13723,0.31936,0.8976,0.2586,2.423,0.17939,2.2797e-4,63682,1.387151e5,3.893865e4,804.8,1.929809e3,5.709091e4,1.154082e4,10518,62186,4059,187,3.417470e5,2.783e-13,1.750
1496880,126,21.342,1935.8,929.1,6.927891e7,4.761388e7,194.3,1.816926e7,5.249e-14,4.766068e6,5.698928e6,4.426e-13,4.074e-13,4.326301e4,4.810579e4,1.342791e4,8.411531e3,4.620290e3,2.001414e3,2113,419,1487,1.137370e7,2.14386,0.32228,0.8980,0.2595,2.430,0.17819,2.4427e-4,64229,1.399316e5,3.970160e4,816.9,2.046683e3,5.860005e4,1.170508e4,10672,62544,4169,187,3.426926e5,2.898e-13,1.740
1508760,127,21.300,1874.2,893.2,6.952972e7,4.868749e7,190.8,1.789892e7,5.890e-14,4.803474e6,5.743082e6,3.186e-13,3.370e-13,4.204340e4,4.600908e4,1.295754e4,7.502086e3,4.637383e3,1.854831e3,2149,433,1498,1.154799e7,2.12008,0.32501,0.8986,0.2602,2.427,0.17666,1.9073e-4,64466,1.383417e5,3.960650e4,788.6,1.789657e3,5.583898e4,1.725586e4,14320,62878,4147,186,3.401252e5,4.119e-13,1.750
1520640,128,21.459,1885.5,892.1,6.973444e7,4.857117e7,193.0,1.770822e7,6.711e-14,4.840892e6,5.787006e6,2.555e-13,2.758e-13,4.237450e4,4.571337e4,1.425652e4,8.109525e3,4.956226e3,1.788955e3,2001,406,1512,1.078353e7,2.10837,0.32811,0.8992,0.2610,2.403,0.17659,1.8574e-4,64274,1.401210e5,4.046247e4,807.3,1.528157e3,5.574023e4,1.669345e4,14621,63524,4118,185,3.392847e5,2.448e-13,1.754
1532520,129,21.409,1948.9,904.4,7.067533e7,4.807289e7,207.2,1.738997e7,6.641e-14,4.877959e6,5.832207e6,2.988e-13,2.328e-13,4.274039e4,4.703855e4,1.535567e4,8.842591e3,5.673829e3,1.837785e3,2161,384,1523,1.122448e7,2.10830,0.33117,0.8994,0.2617,2.372,0.17638,2.4598e-4,64167,1.403594e5,4.047200e4,833.3,1.830554e3,5.684616e4,1.405071e4,12725,63883,4042,184,3.399169e5,2.998e-13,1.786
1544400,130,21.410,1949.8,913.9,7.015979e7,4.765805e7,201.0,1.765596e7,5.254e-14,4.915193e6,5.877756e6,2.530e-13,3.381e-13,4.291472e4,4.743813e4,1.503264e4,8.591510e3,5.680549e3,1.889489e3,1985,388,1534,1.079745e7,2.12615,0.33420,0.8998,0.2623,2.390,0.17937,2.6297e-4,64242,1.422126e5,4.030414e4,838.7,2.214274e3,5.790436e4,1.162121e4,11035,64342,4054,182,3.433469e5,2.221e-13,1.760
1556280,131,21.402,1939.7,925.5,6.958909e7,4.819234e7,192.1,1.780390e7,4.917e-14,4.952565e6,5.923605e6,3.761e-13,2.036e-13,4.290085e4,4.771140e4,1.411950e4,8.523217e3,5.529249e3,1.862284e3,1914,389,1547,1.125949e7,2.15467,0.33841,0.8999,0.2630,2.396,0.17900,2.5533e-4,64578,1.420801e5,3.997735e4,818.0,2.188841e3,5.845290e4,1.159705e4,10433,64355,4016,182,3.460461e5,2.232e-13,1.765
1568160,132,21.477,1948.7,934.0,6.870323e7,4.780176e7,189.4,1.775018e7,5.918e-14,4.990075e6,5.969887e6,3.460e-13,2.182e-13,4.289233e4,4.811587e4,1.473535e4,9.213012e3,5.381479e3,1.834019e3,1897,406,1557,1.078318e7,2.16316,0.34151,0.9002,0.2636,2.377,0.18024,2.6579e-4,64646,1.429295e5,4.073016e4,829.6,2.300654e3,5.937509e4,1.156725e4,10256,64826,3896,181,3.478195e5,2.222e-13,1.791
1580040,133,21.233,1926.2,933.2,6.857313e7,4.789042e7,183.2,1.816362e7,7.424e-14,5.028345e6,6.016548e6,2.506e-13,2.633e-13,4.350074e4,4.860265e4,1.410304e4,9.953575e3,5.230715e3,1.941671e3,2087,379,1572,1.148007e7,2.17562,0.34435,0.9005,0.2643,2.392,0.18239,2.9533e-4,64731,1.408140e5,4.028029e4,803.5,2.396474e3,5.904949e4,1.098409e4,9906,65133,3914,180,3.503424e5,2.256e-13,1.821
1591920,134,21.076,1922.3,935.1,6.930613e7,4.866508e7,183.9,1.846254e7,6.538e-14,5.066928e6,6.063456e6,2.665e-13,3.358e-13,4.364198e4,4.893502e4,1.366552e4,1.004652e4,5.058969e3,2.026949e3,2248,445,1585,1.139590e7,2.17477,0.34716,0.9007,0.2647,2.401,0.18372,4.0186e-4,65120,1.413451e5,4.030511e4,804.1,3.177815e3,5.991219e4,1.144563e4,10003,65357,3936,177,3.511073e5,1.993e-13,1.791
1603800,135,21.035,1872.0,916.6,6.925742e7,4.918875e7,186.2,1.793239e7,7.209e-14,5.104796e6,6.109435e6,3.463e-13,3.009e-13,4.298405e4,4.798415e4,1.396041e4,9.480318e3,5.116979e3,2.004558e3,2120,437,1600,1.108783e7,2.15301,0.34972,0.9009,0.2653,2.393,0.18463,3.9953e-4,65747,1.382325e5,3.986841e4,771.9,3.640863e3,5.872703e4,1.267656e4,10816,65768,3923,176,3.493337e5,2.139e-13,1.775
1615680,136,20.833,1819.7,880.7,6.893453e7,4.868819e7,187.2,1.746575e7,5.204e-14,5.141283e6,6.154023e6,1.962e-13,2.806e-13,4.161483e4,4.655138e4,1.365182e4,9.094680e3,5.126862e3,1.963434e3,1877,384,1613,1.041814e7,2.12676,0.35239,0.9010,0.2659,2.379,0.18346,3.0409e-4,66442,1.371947e5,3.961237e4,757.8,3.122821e3,5.748335e4,1.497052e4,12940,66210,3829,175,3.464469e5,3.431e-13,1.755
1627560,137,21.308,1823.8,899.4,6.907313e7,4.885180e7,184.3,1.730044e7,5.900e-14,5.177100e6,6.197822e6,3.762e-13,2.777e-13,4.109437e4,4.574651e4,1.375188e4,8.961749e3,5.278246e3,1.948069e3,1702,364,1620,1.048994e7,2.09295,0.35487,0.9010,0.2666,2.353,0.17993,1.8241e-4,66104,1.337340e5,4.016666e4,739.5,2.196133e3,5.657062e4,1.530638e4,13678,66658,3926,175,3.420165e5,1.991e-13,1.762
1639440,138,21.306,1861.2,893.2,6.885797e7,4.835721e7,180.2,1.787079e7,5.837e-14,5.213829e6,6.242249e6,3.832e-13,2.824e-13,4.230492e4,4.643658e4,1.528794e4,9.129735e3,5.575260e3,2.009623e3,1865,371,1632,1.077526e7,2.10297,0.35764,0.9012,0.2674,2.372,0.17947,1.7444e-4,65627,1.390691e5,4.053315e4,785.2,1.503239e3,5.690918e4,1.381022e4,12727,66980,3916,173,3.437313e5,1.983e-13,1.749
1651320,139,20.964,1889.0,879.9,7.084703e7,4.897957e7,194.8,1.818625e7,4.875e-14,5.251195e6,6.287637e6,2.538e-13,3.115e-13,4.293134e4,4.727502e4,1.494431e4,9.066519e3,5.565277e3,1.886476e3,2064,417,1639,1.155336e7,2.12744,0.36021,0.9014,0.2680,2.359,0.18589,2.6148e-4,65722,1.415226e5,3.985470e4,807.3,1.951921e3,5.716668e4,1.174846e4,10944,67345,3985,173,3.489168e5,2.199e-13,1.750
1663200,140,20.881,1888.6,893.2,7.112926e7,4.903661e7,199.7,1.818326e7,5.204e-14,5.288677e6,6.333276e6,3.545e-13,3.225e-13,4.320907e4,4.735238e4,1.584958e4,9.048971e3,5.726977e3,1.713420e3,2027,438,1654,1.125191e7,2.12905,0.36261,0.9017,0.2687,2.355,0.18687,2.5518e-4,65910,1.401377e5,4.026135e4,798.3,2.341141e3,5.846088e4,1.336565e4,12214,68029,3982,173,3.497487e5,2.496e-13,1.755
1675080,141,21.238,1930.4,945.9,7.221195e7,4.989457e7,199.2,1.846044e7,5.852e-14,5.326521e6,6.380696e6,2.226e-13,2.195e-13,4.433443e4,4.928216e4,1.865271e4,1.021494e4,6.490940e3,1.862482e3,2029,416,1666,1.176754e7,2.14679,0.36632,0.9020,0.2694,2.367,0.18034,2.0450e-4,65931,1.381840e5,4.093281e4,780.5,1.969982e3,6.008403e4,1.163029e4,10413,68077,4054,171,3.494824e5,3.163e-13,1.744
1686960,142,21.047,1919.8,918.5,7.180203e7,4.969638e7,201.3,1.829245e7,4.603e-14,5.363542e6,6.428323e6,3.332e-13,1.895e-13,4.418815e4,4.970687e4,1.804616e4,1.147158e4,7.166642e3,2.079401e3,2181,427,1678,1.139964e7,2.16170,0.36894,0.9022,0.2699,2.357,0.18465,2.3660e-4,66102,1.415480e5,4.108343e4,803.2,1.884117e3,5.846647e4,1.188718e4,11137,68533,3910,170,3.528383e5,2.282e-13,1.741
1698840,143,21.010,1909.2,903.3,7.183476e7,4.956326e7,204.3,1.796374e7,5.972e-14,5.399858e6,6.474763e6,1.726e-13,2.838e-13,4.325070e4,4.846698e4,1.727489e4,1.098081e4,6.934648e3,2.027019e3,1980,440,1692,1.153333e7,2.15985,0.37161,0.9027,0.2705,2.331,0.18572,2.6905e-4,66585,1.406977e5,4.036450e4,800.4,2.310907e3,5.830125e4,1.425259e4,12165,69014,3831,168,3.535071e5,3.056e-13,1.758
1710720,144,21.228,1926.3,907.1,7.240683e7,4.987595e7,202.7,1.807233e7,4.782e-14,5.435353e6,6.519735e6,3.262e-13,2.201e-13,4.236891e4,4.706894e4,1.611021e4,1.072126e4,6.874805e3,2.097116e3,2050,462,1704,1.116858e7,2.17711,0.37422,0.9029,0.2711,2.411,0.18760,2.0523e-4,66884,1.437117e5,4.130507e4,819.9,1.963734e3,5.903496e4,1.319344e4,12443,69373,3940,166,3.565054e5,2.302e-13,1.745
1722600,145,21.098,1928.1,884.5,7.231572e7,4.960380e7,207.5,1.782820e7,5.224e-14,5.470428e6,6.563818e6,4.334e-13,3.299e-13,4.172791e4,4.636146e4,1.541135e4,9.786039e3,6.652146e3,2.278189e3,1997,462,1714,1.157114e7,2.16681,0.37702,0.9030,0.2718,2.400,0.18858,2.1686e-4,66856,1.457916e5,4.123639e4,832.4,1.695472e3,5.787380e4,1.820735e4,14569,69866,3897,166,3.562460e5,2.895e-13,1.734
1734480,146,21.131,1883.6,867.2,7.205187e7,4.999384e7,200.3,1.773220e7,5.210e-14,5.505205e6,6.607336e6,4.003e-13,2.678e-13,4.136987e4,4.559108e4,1.502124e4,9.453864e3,6.593252e3,2.073539e3,1780,444,1728,1.094672e7,2.15910,0.38004,0.9031,0.2722,2.381,0.19087,2.5261e-4,67032,1.462723e5,4.141973e4,821.9,1.993418e3,5.830445e4,1.783818e4,14791,70133,3904,165,3.564521e5,2.311e-13,1.747
1746360,147,21.228,1823.9,823.9,7.148978e7,4.959650e7,201.2,1.736334e7,4.248e-14,5.538857e6,6.648211e6,3.743e-13,3.831e-13,3.976431e4,4.301920e4,1.340751e4,9.366280e3,6.112335e3,2.143734e3,1821,441,1740,1.122719e7,2.11114,0.38303,0.9033,0.2730,2.367,0.18701,2.2625e-4,67278,1.420638e5,4.081228e4,796.2,1.898578e3,5.603899e4,2.366017e4,19952,70457,3948,164,3.504138e5,2.525e-13,1.748
1758240,148,21.382,1872.1,864.1,7.139510e7,4.887672e7,196.4,1.815293e7,2.791e-14,5.573771e6,6.690706e6,2.612e-13,2.792e-13,4.147203e4,4.467071e4,2.185267e4,1.237940e4,6.558155e3,2.175717e3,2108,425,1751,1.126524e7,2.12522,0.38633,0.9038,0.2735,2.392,0.18715,2.2759e-4,67239,1.465502e5,4.108410e4,811.2,1.827541e3,5.780608e4,1.814630e4,16058,70817,3929,162,3.528706e5,2.036e-13,1.748
1770120,149,21.458,1918.4,868.2,7.051812e7,4.915895e7,198.0,1.760826e7,3.152e-14,5.607404e6,6.735249e6,2.875e-13,2.839e-13,4.293275e4,4.679407e4,1.900358e4,1.403943e4,9.299268e3,2.251161e3,2300,424,1764,1.135556e7,2.15354,0.38938,0.9036,0.2741,2.375,0.18921,1.9925e-4,67004,1.509356e5,4.226027e4,851.4,1.917543e3,5.964541e4,1.554898e4,13727,71196,3877,161,3.574590e5,2.736e-13,1.732
1782000,150,21.511,1872.8,848.9,6.951810e7,4.830632e7,193.2,1.744620e7,2.541e-14,5.642253e6,6.780220e6,4.386e-13,2.537e-13,4.232127e4,4.708553e4,1.538127e4,1.202418e4,7.472171e3,2.114331e3,2184,382,1780,1.052622e7,2.16517,0.39252,0.9033,0.2749,2.364,0.18949,2.2167e-4,66771,1.511252e5,4.302672e4,838.1,1.968615e3,6.038447e4,1.698354e4,14980,71699,3944,161,3.593470e5,1.984e-13,1.757
1793880,151,21.064,1864.7,823.3,6.960151e7,4.847233e7,192.7,1.725986e7,4.295e-14,5.677400e6,6.824610e6,2.566e-13,2.658e-13,4.145936e4,4.648867e4,1.508667e4,1.109898e4,6.312710e3,2.098621e3,2004,384,1794,1.111542e7,2.18384,0.39704,0.9030,0.2757,2.334,0.19436,3.2195e-4,66679,1.487302e5,4.210792e4,843.4,2.587454e3,5.944732e4,1.562939e4,13907,71543,3810,160,3.622456e5,1.723e-13,1.733
1805760,152,20.933,1887.3,850.2,7.117383e7,4.876699e7,200.1,1.752671e7,3.146e-14,5.713782e6,6.869469e6,2.844e-13,2.320e-13,4.221552e4,4.681809e4,1.620276e4,1.088565e4,5.833594e3,1.959045e3,1991,362,1805,1.070535e7,2.17110,0.40021,0.9029,0.2764,2.359,0.19379,4.4796e-4,66715,1.478676e5,4.218918e4,840.7,4.022195e3,6.149729e4,1.639672e4,13941,72041,3812,158,3.611627e5,1.931e-13,1.757
1817640,153,21.040,1892.9,875.7,7.175000e7,4.928136e7,203.6,1.747229e7,3.241e-14,5.750772e6,6.914884e6,3.226e-13,1.806e-13,4.300392e4,4.746147e4,1.614976e4,1.145797e4,6.014212e3,2.047000e3,2076,363,1813,1.127040e7,2.15260,0.40306,0.9029,0.2771,2.369,0.19264,3.4873e-4,66810,1.437817e5,4.221947e4,808.4,3.585282e3,6.144333e4,1.436529e4,13090,72455,3654,157,3.592197e5,3.220e-13,1.740
1829520,154,21.132,1860.8,872.5,7.148236e7,4.907398e7,203.8,1.733736e7,1.332e-14,5.787750e6,6.960275e6,3.361e-13,1.923e-13,4.315439e4,4.760418e4,1.700810e4,1.263829e4,6.176379e3,2.213306e3,2159,347,1829,1.044240e7,2.14199,0.40628,0.9024,0.2776,2.354,0.18988,3.0243e-4,66937,1.432558e5,4.221854e4,792.0,2.907230e3,6.055932e4,1.495664e4,13499,72750,3600,156,3.578143e5,2.300e-13,1.767
1841400,155,21.132,1879.2,900.6,7.155922e7,4.837982e7,198.9,1.851204e7,3.180e-14,5.825023e6,7.006844e6,3.436e-13,3.068e-13,4.388177e4,4.902595e4,1.810509e4,1.337570e4,6.608050e3,2.456357e3,2325,397,1840,1.211208e7,2.16331,0.40891,0.9023,0.2784,2.378,0.18910,2.8697e-4,67597,1.439233e5,4.155581e4,764.6,2.646581e3,6.131278e4,1.166329e4,11209,73167,3628,156,3.606564e5,1.641e-13,1.755
1853280,156,21.158,1946.5,929.0,7.133109e7,4.848842e7,206.4,1.851892e7,3.802e-14,5.862087e6,7.053761e6,2.383e-13,2.094e-13,4.429598e4,5.021542e4,1.767236e4,1.567675e4,7.232666e3,3.298599e3,2634,469,1849,1.154417e7,2.19301,0.41181,0.9021,0.2789,2.396,0.19005,3.4180e-4,68280,1.480217e5,4.236989e4,816.3,2.703655e3,6.269589e4,1.080498e4,10157,73634,3778,154,3.649483e5,3.493e-13,1.767
1865160,157,21.122,1917.3,909.5,7.150377e7,4.848473e7,210.1,1.829301e7,4.480e-14,5.898465e6,7.099677e6,4.315e-13,2.231e-13,4.347661e4,4.953153e4,1.679644e4,1.597415e4,7.098278e3,3.616243e3,2391,465,1861,1.181558e7,2.20239,0.41435,0.9023,0.2795,2.393,0.19310,3.3542e-4,68744,1.459984e5,4.221292e4,795.3,3.010464e3,6.184131e4,1.211509e4,11096,73955,3802,154,3.672949e5,3.108e-13,1.752
1877040,158,20.947,1924.5,908.4,7.196076e7,4.858504e7,209.7,1.847470e7,3.771e-14,5.935254e6,7.145118e6,3.353e-13,3.316e-13,4.359622e4,4.879502e4,1.669812e4,1.395562e4,6.806949e3,3.353493e3,2346,441,1868,1.136906e7,2.20703,0.41709,0.9022,0.2802,2.382,0.19433,3.0216e-4,69079,1.473369e5,4.200249e4,810.4,2.713914e3,6.236045e4,1.355980e4,11301,74535,3784,152,3.686090e5,1.848e-13,1.758
1888920,159,21.072,1915.1,898.6,7.192046e7,4.967423e7,205.4,1.799761e7,4.057e-14,5.972204e6,7.190997e6,3.166e-13,1.908e-13,4.356705e4,4.889748e4,1.659567e4,1.335901e4,6.617037e3,3.018998e3,2228,425,1879,1.132835e7,2.21594,0.41999,0.9024,0.2810,2.371,0.19392,2.3801e-4,69244,1.479693e5,4.218463e4,811.5,2.354875e3,6.230073e4,1.387028e4,11497,74764,3872,152,3.701646e5,2.305e-13,1.756
1900800,160,21.273,1937.0,910.3,7.216857e7,4.968562e7,201.7,1.816495e7,5.312e-14,6.009560e6,7.237545e6,3.158e-13,2.889e-13,4.394026e4,4.921596e4,1.755671e4,1.203201e4,6.584351e3,2.667227e3,2338,412,1895,1.092023e7,2.23315,0.42286,0.9029,0.2815,2.416,0.19273,2.5181e-4,69177,1.499707e5,4.358391e4,828.6,2.122210e3,6.363875e4,1.264506e4,11141,75259,3935,151,3.724505e5,2.713e-13,1.807
1912680,161,21.112,1939.9,908.1,7.154872e7,4.873067e7,207.7,1.801020e7,4.675e-14,6.046396e6,7.283886e6,4.012e-13,2.571e-13,4.381242e4,4.885239e4,1.731614e4,1.180468e4,6.977156e3,2.512096e3,2569,431,1903,1.126149e7,2.25580,0.42701,0.9033,0.2822,2.431,0.19295,2.8186e-4,69239,1.492498e5,4.314146e4,821.0,2.322182e3,6.254599e4,1.317266e4,11255,75177,3972,149,3.745756e5,2.921e-13,1.767
1924560,162,20.897,1915.4,881.7,7.226262e7,4.913160e7,211.2,1.777714e7,5.008e-14,6.081950e6,7.329549e6,4.021e-13,2.431e-13,4.277559e4,4.830820e4,1.710690e4,1.233870e4,7.220802e3,2.645261e3,2267,390,1915,1.062272e7,2.26228,0.42960,0.9033,0.2828,2.405,0.19600,2.9751e-4,69539,1.502830e5,4.300734e4,828.2,2.564171e3,6.235635e4,1.416883e4,11772,75613,3966,149,3.765600e5,2.611e-13,1.776
1936440,163,21.139,1925.9,902.0,7.169257e7,4.882560e7,202.9,1.819410e7,5.160e-14,6.117695e6,7.374934e6,3.833e-13,1.990e-13,4.296715e4,4.828187e4,1.719403e4,1.341454e4,7.222381e3,2.896363e3,2240,395,1924,1.139095e7,2.26083,0.43220,0.9030,0.2833,2.421,0.19421,2.4817e-4,69748,1.476149e5,4.324912e4,814.1,2.313216e3,6.304353e4,1.431647e4,12062,75811,4049,148,3.763883e5,3.116e-13,1.782
1948320,164,21.147,1946.1,879.2,7.215460e7,4.875825e7,215.5,1.774656e7,2.876e-14,6.153165e6,7.419217e6,4.297e-13,3.058e-13,4.259812e4,4.734637e4,1.685057e4,1.297402e4,7.127821e3,3.063368e3,2202,416,1935,1.078380e7,2.27565,0.43494,0.9027,0.2840,2.436,0.19562,2.0981e-4,69971,1.515434e5,4.340989e4,856.8,1.953766e3,6.219976e4,1.505518e4,13014,76255,4055,148,3.790247e5,2.419e-13,1.782
1960200,165,21.075,1881.9,824.3,7.132623e7,4.970444e7,202.6,1.695335e7,3.582e-14,6.187425e6,7.461898e6,2.327e-13,2.631e-13,4.133464e4,4.561554e4,1.547923e4,1.104551e4,7.075400e3,2.934708e3,2025,395,1944,1.028227e7,2.26014,0.43765,0.9033,0.2845,2.371,0.19912,2.3461e-4,69981,1.520572e5,4.312868e4,859.5,1.908004e3,6.018668e4,2.028924e4,15972,76607,4090,147,3.787531e5,3.458e-13,1.765
1972080,166,20.909,1815.3,787.6,7.117161e7,5.000446e7,194.0,1.665887e7,4.226e-14,6.221277e6,7.504179e6,3.235e-13,1.397e-13,4.063866e4,4.485826e4,1.523350e4,1.096545e4,6.786504e3,2.577186e3,1791,349,1957,9.713209e6,2.23922,0.44079,0.9036,0.2852,2.314,0.20134,2.8175e-4,70148,1.514097e5,4.293764e4,838.9,2.322377e3,6.033550e4,2.114929e4,17690,76928,4019,146,3.774552e5,2.898e-13,1.794
1983960,167,20.930,1812.7,795.2,7.247653e7,5.080366e7,196.2,1.662557e7,5.781e-14,6.255706e6,7.547754e6,4.319e-13,1.389e-13,4.110184e4,4.599249e4,1.615919e4,1.112412e4,6.672401e3,2.417058e3,1652,323,1970,1.006815e7,2.22801,0.44373,0.9037,0.2857,2.306,0.20440,3.2750e-4,70097,1.482160e5,4.236993e4,818.1,2.742961e3,6.062264e4,1.815171e4,16005,77332,4020,145,3.774981e5,3.048e-13,1.784
1995840,168,20.935,1857.1,848.1,7.206160e7,5.058686e7,191.0,1.697227e7,3.951e-14,6.290643e6,7.592142e6,3.649e-13,2.090e-13,4.183262e4,4.670621e4,1.723211e4,1.214521e4,6.895558e3,2.318914e3,1654,305,1980,9.989201e6,2.21917,0.44674,0.9039,0.2863,2.344,0.20081,3.3821e-4,70067,1.484937e5,4.335736e4,818.7,3.079589e3,6.292287e4,1.699840e4,14521,77721,4030,145,3.761400e5,2.286e-13,1.787
