step,year,land_temp,land_rain,land_evap,sea_evap,sea_rain,to_sea,water,water_err,a,b,a_err,b_err,weathered_a,weathered_b,river_a,river_b,buried_a,buried_b,rivers,lakes,storms,land_water,land_biomass,sea_biomass,land_cover,sea_cover,land_height,litter,eaters,eater_cells,gpp,resp,transp,eaten,decayed,burnt,burnt_cells,genotypes,eater_genotypes,leading,mutant_share,matter,c_err,ms_step
1294920,109,21.229,1939.7,955.1,7.101915e7,4.918790e7,195.5,1.797164e7,4.560e-15,3.658557e6,4.740213e6,6.746e-15,1.055e-13,4.249869e4,4.652223e4,2.809099e4,1.781153e4,1.545998e4,7.111604e3,1959,420,1268,1.126942e7,1.06310,0.17352,0.8939,0.2586,2.884,0.20553,4.3816e-4,92322,1.358964e5,3.341767e4,783.7,4.768422e3,6.092241e4,1.000061e4,10722,113586,7424,249,7.742471e-3,2.051633e5,1.958e-13,2.321
1306800,110,21.319,1942.5,936.7,7.073309e7,4.880018e7,193.0,1.855664e7,1.827e-14,3.687003e6,4.780882e6,4.787e-14,4.091e-15,4.305626e4,4.686219e4,2.387566e4,1.393365e4,1.461073e4,6.192677e3,2145,455,1281,1.148218e7,1.06787,0.17601,0.8943,0.2595,2.854,0.20898,4.7666e-4,92522,1.411878e5,3.499800e4,810.9,4.918526e3,6.249925e4,1.131991e4,11833,114148,7453,277,8.063492e-3,2.071272e5,2.037e-14,2.511
1318680,111,21.199,1967.4,977.2,7.094355e7,4.776721e7,201.0,1.949307e7,1.242e-14,3.717151e6,4.823137e6,1.654e-13,7.125e-14,4.386633e4,4.798212e4,2.770570e4,1.875345e4,1.371834e4,5.727041e3,2590,519,1298,1.283116e7,1.07981,0.18018,0.8941,0.2604,2.823,0.20500,5.2751e-4,92823,1.382697e5,3.379636e4,777.0,5.476900e3,6.247304e4,1.154831e4,11082,114261,7445,248,9.251081e-3,2.070555e5,6.185e-15,2.344
1330560,112,21.029,1954.7,970.0,7.127120e7,4.761652e7,215.5,1.930537e7,1.621e-14,3.746697e6,4.865030e6,3.381e-14,3.025e-14,4.416039e4,4.814303e4,2.913938e4,1.782976e4,1.461396e4,6.250217e3,2714,553,1314,1.242629e7,1.09866,0.18170,0.8936,0.2612,2.787,0.20652,5.7016e-4,93643,1.397379e5,3.395887e4,772.8,5.695044e3,6.284992e4,9.041252e3,9829,114760,7487,242,9.954705e-3,2.100694e5,3.561e-14,2.387
1342440,113,20.950,1929.6,956.4,7.137327e7,4.811825e7,212.2,1.908623e7,1.113e-14,3.775587e6,4.906473e6,5.698e-14,4.157e-14,4.415485e4,4.788899e4,2.581412e4,1.737582e4,1.526469e4,6.446028e3,2605,535,1325,1.237394e7,1.10708,0.18347,0.8932,0.2622,2.789,0.20688,5.6571e-4,94085,1.380698e5,3.418436e4,761.5,5.855581e3,6.321528e4,8.872299e3,9883,115514,7706,243,1.011994e-2,2.115968e5,4.580e-14,2.395
1354320,114,21.008,1918.5,944.4,7.149781e7,4.917892e7,208.1,1.838765e7,2.107e-14,3.804356e6,4.946911e6,7.197e-14,8.679e-14,4.379647e4,4.727335e4,2.536118e4,1.884835e4,1.502742e4,6.835198e3,2386,484,1338,1.141920e7,1.11041,0.18521,0.8921,0.2630,2.792,0.20780,5.1747e-4,94484,1.394991e5,3.468435e4,774.7,5.410088e3,6.341553e4,1.017912e4,10517,116274,7811,247,9.637460e-3,2.124997e5,4.410e-14,2.350
1366200,115,21.240,1932.0,923.7,7.205125e7,4.924721e7,213.4,1.758938e7,1.567e-14,3.831188e6,4.985592e6,8.107e-14,1.267e-13,4.281396e4,4.563645e4,2.683694e4,1.776077e4,1.598221e4,6.955418e3,2220,429,1345,1.113711e7,1.09840,0.18755,0.8919,0.2637,2.843,0.20886,4.7134e-4,94873,1.396602e5,3.516949e4,797.5,4.862316e3,6.229355e4,1.312938e4,12811,116365,7941,241,8.671139e-3,2.117720e5,3.298e-15,2.369
1378080,116,21.175,1911.5,893.0,7.089892e7,4.827090e7,205.0,1.754361e7,1.274e-14,3.857859e6,5.024286e6,2.414e-15,8.471e-14,4.221121e4,4.533795e4,2.664171e4,1.993426e4,1.554002e4,6.644391e3,2027,402,1359,1.084906e7,1.10646,0.18862,0.8922,0.2646,2.891,0.21270,4.8971e-4,95413,1.417050e5,3.542356e4,816.1,4.872613e3,6.208496e4,1.229969e4,12958,116521,7898,241,9.010622e-3,2.139281e5,4.000e-14,2.347
1389960,117,20.795,1882.5,866.5,7.070098e7,4.855587e7,196.3,1.797041e7,1.285e-14,3.884305e6,5.063029e6,4.172e-14,1.185e-13,4.235225e4,4.585552e4,2.771656e4,2.083995e4,1.590634e4,7.112103e3,2093,397,1372,1.174351e7,1.11754,0.19027,0.8928,0.2656,2.916,0.21636,5.9326e-4,96493,1.411028e5,3.457732e4,811.5,5.532009e3,6.232683e4,1.132830e4,11867,116917,7927,246,1.001954e-2,2.165152e5,1.317e-14,2.354
1401840,118,20.939,1946.4,943.3,7.228478e7,4.904242e7,202.4,1.882444e7,1.286e-14,3.912039e6,5.103717e6,1.320e-13,7.208e-14,4.446397e4,4.806978e4,3.131781e4,1.998552e4,1.672960e4,7.381627e3,2357,446,1383,1.210905e7,1.11919,0.19191,0.8929,0.2664,3.008,0.21389,5.6744e-4,97551,1.415489e5,3.523579e4,797.4,6.100184e3,6.570577e4,1.077208e4,10871,117045,8227,235,1.058843e-2,2.164805e5,1.331e-13,2.383
1413720,119,21.229,1987.0,981.5,7.170253e7,4.916147e7,202.0,1.901594e7,1.273e-14,3.939600e6,5.143957e6,6.974e-14,5.866e-14,4.476125e4,4.899031e4,2.971251e4,2.461863e4,1.720077e4,8.750502e3,2437,485,1397,1.258493e7,1.12756,0.19360,0.8926,0.2672,3.073,0.21054,5.1313e-4,97777,1.418542e5,3.593725e4,799.1,5.494300e3,6.572138e4,9.518806e3,9772,117316,8264,234,1.081994e-2,2.171281e5,1.340e-16,2.343
1425600,120,21.205,1940.8,944.3,7.178484e7,4.984402e7,203.8,1.841155e7,1.416e-15,3.967953e6,5.184202e6,8.684e-15,1.241e-13,4.368418e4,4.872962e4,2.631486e4,2.230909e4,1.533128e4,8.484935e3,2311,469,1411,1.164422e7,1.13052,0.19515,0.8923,0.2681,3.115,0.21669,6.1076e-4,98279,1.433662e5,3.571313e4,801.2,5.787185e3,6.459401e4,9.976847e3,10206,117879,8429,285,1.150038e-2,2.193600e5,7.841e-14,2.364
1437480,121,21.203,1895.5,917.5,7.099375e7,4.976430e7,196.8,1.787494e7,6.044e-15,3.996027e6,5.223393e6,1.403e-13,3.869e-14,4.256337e4,4.762988e4,2.669843e4,2.111926e4,1.448899e4,8.439304e3,2190,428,1429,1.157353e7,1.13028,0.19825,0.8920,0.2690,3.134,0.21582,5.7358e-4,99107,1.404076e5,3.484807e4,781.9,6.069771e3,6.402658e4,1.228553e4,11826,118340,8493,225,1.153932e-2,2.184588e5,1.031e-13,2.362
1449360,122,21.232,1917.7,933.2,7.069441e7,4.906804e7,191.9,1.826871e7,1.223e-15,4.024632e6,5.262394e6,2.742e-14,1.322e-13,4.316640e4,4.787399e4,2.750493e4,2.200608e4,1.456201e4,8.872322e3,2242,413,1440,1.151696e7,1.13395,0.19885,0.8920,0.2701,3.124,0.21505,5.5142e-4,99838,1.413503e5,3.480346e4,793.2,5.709142e3,6.474130e4,1.177488e4,11955,118592,8748,226,1.073001e-2,2.189109e5,3.058e-14,2.391
1461240,123,21.379,1929.2,911.7,7.121653e7,4.938261e7,201.9,1.776722e7,1.426e-14,4.053280e6,5.301470e6,1.252e-13,1.066e-13,4.339242e4,4.780170e4,2.627160e4,1.894220e4,1.474412e4,8.725534e3,2315,428,1451,1.170915e7,1.14921,0.20046,0.8918,0.2709,3.104,0.21636,5.6954e-4,100229,1.432222e5,3.563185e4,813.9,5.755646e3,6.523790e4,9.604696e3,10615,119033,8788,235,1.152738e-2,2.215481e5,5.255e-15,2.472
1473120,124,21.484,1892.7,894.6,7.085508e7,4.931844e7,196.4,1.758087e7,6.145e-15,4.081037e6,5.341503e6,1.632e-14,1.813e-13,4.300420e4,4.807541e4,2.766964e4,2.028424e4,1.524665e4,8.042799e3,2098,403,1463,1.080712e7,1.14579,0.20069,0.8925,0.2718,3.105,0.21790,5.8703e-4,100324,1.444810e5,3.594219e4,809.8,6.034378e3,6.519160e4,1.320623e4,13568,119164,8747,237,1.307453e-2,2.215867e5,6.199e-14,2.367
1485000,125,21.262,1918.0,899.0,6.987925e7,4.821869e7,193.5,1.783262e7,6.476e-15,4.107717e6,5.380469e6,5.974e-14,2.458e-14,4.293254e4,4.798147e4,2.665552e4,2.088933e4,1.625249e4,9.014974e3,1947,400,1475,1.172640e7,1.15524,0.20138,0.8929,0.2729,3.100,0.21977,5.7408e-4,100757,1.439641e5,3.532294e4,817.2,5.858625e3,6.505951e4,1.162910e4,11859,119351,8811,235,1.255740e-2,2.234826e5,1.940e-14,2.359
1496880,126,21.342,1940.6,926.4,6.923178e7,4.777729e7,192.5,1.799330e7,1.677e-14,4.134325e6,5.418548e6,8.729e-14,5.088e-14,4.305418e4,4.787880e4,2.739501e4,2.173009e4,1.644667e4,9.800093e3,2041,412,1487,1.118822e7,1.15026,0.20272,0.8929,0.2737,3.108,0.21687,5.7029e-4,100921,1.448206e5,3.579804e4,826.6,5.853411e3,6.609550e4,1.313309e4,13144,119524,8837,232,1.118884e-2,2.222870e5,3.784e-14,2.342
1508760,127,21.300,1866.6,892.2,6.957124e7,4.885756e7,190.0,1.768621e7,2.780e-14,4.160171e6,5.454926e6,3.571e-14,7.649e-14,4.164182e4,4.552551e4,2.703349e4,1.938053e4,1.579543e4,9.147848e3,2075,426,1498,1.137965e7,1.12150,0.20299,0.8930,0.2746,3.163,0.21811,5.2826e-4,100678,1.408477e5,3.541857e4,782.7,5.721852e3,6.265643e4,1.570924e4,15251,119882,8589,233,9.527254e-3,2.192878e5,5.707e-15,2.331
1520640,128,21.459,1874.7,909.9,6.980455e7,4.868969e7,192.3,1.752405e7,1.956e-14,4.186193e6,5.491932e6,1.201e-14,2.544e-14,4.208258e4,4.540570e4,3.076663e4,2.107803e4,1.606120e4,8.399573e3,1904,400,1512,1.058328e7,1.11373,0.20579,0.8931,0.2755,3.214,0.21506,4.9029e-4,99938,1.402325e5,3.548134e4,779.7,5.348057e3,6.279562e4,1.391670e4,13852,120273,8213,232,1.030415e-2,2.181840e5,2.428e-14,2.387
1532520,129,21.409,1952.3,919.4,7.063353e7,4.822990e7,205.3,1.721589e7,9.088e-15,4.213035e6,5.531055e6,6.742e-14,5.136e-14,4.276727e4,4.700468e4,3.038965e4,2.146678e4,1.592512e4,7.881305e3,1935,375,1523,1.106074e7,1.12249,0.20748,0.8937,0.2764,3.205,0.21667,5.7239e-4,99309,1.438081e5,3.591155e4,823.3,5.611607e3,6.393844e4,1.242100e4,12667,120339,8122,232,1.173396e-2,2.202012e5,7.930e-16,2.366
1544400,130,21.410,1948.6,918.2,7.012430e7,4.782157e7,199.5,1.744907e7,7.686e-15,4.240669e6,5.571139e6,1.537e-15,5.784e-14,4.292814e4,4.740758e4,2.867638e4,1.993227e4,1.529436e4,7.324012e3,1957,367,1534,1.057055e7,1.13698,0.20910,0.8942,0.2771,3.162,0.22063,6.4328e-4,99213,1.465365e5,3.644197e4,835.3,6.354349e3,6.596662e4,1.051458e4,10911,120807,8024,276,1.276349e-2,2.233604e5,1.668e-14,2.339
1556280,131,21.402,1933.4,927.7,6.956699e7,4.836498e7,190.1,1.761967e7,6.766e-15,4.268798e6,5.610898e6,5.302e-14,3.154e-14,4.280341e4,4.757472e4,2.871079e4,2.174074e4,1.467382e4,7.815572e3,1835,371,1547,1.112051e7,1.15809,0.21294,0.8940,0.2781,3.133,0.21813,5.9315e-4,99648,1.450834e5,3.613252e4,810.6,6.548791e3,6.602339e4,1.130472e4,11243,121163,8093,228,1.345273e-2,2.246127e5,4.885e-14,2.397
1568160,132,21.477,1942.4,936.7,6.865007e7,4.798658e7,188.1,1.747693e7,8.526e-15,4.295373e6,5.649365e6,7.112e-14,8.457e-14,4.274831e4,4.800289e4,3.218090e4,2.615115e4,1.617331e4,9.536160e3,1908,399,1557,1.050201e7,1.16536,0.21507,0.8941,0.2789,3.074,0.21852,5.5961e-4,100267,1.467303e5,3.669947e4,823.2,5.922236e3,6.645500e4,1.124357e4,11687,121554,8103,226,1.166583e-2,2.259877e5,5.795e-14,2.534
1580040,133,21.233,1925.4,920.8,6.851599e7,4.805448e7,181.3,1.788056e7,2.500e-15,4.321856e6,5.687557e6,9.697e-15,1.235e-13,4.309717e4,4.812336e4,2.830990e4,2.261114e4,1.661433e4,9.931571e3,2051,367,1572,1.126272e7,1.16899,0.21687,0.8952,0.2799,3.001,0.22144,5.8840e-4,100937,1.473194e5,3.659075e4,816.4,5.891861e3,6.605118e4,1.243335e4,11723,121813,8017,230,1.243537e-2,2.277626e5,5.239e-15,2.380
1591920,134,21.076,1930.1,918.0,6.928484e7,4.883809e7,182.6,1.813229e7,6.780e-15,4.348524e6,5.725308e6,1.465e-13,1.363e-13,4.316521e4,4.826976e4,2.813316e4,2.357775e4,1.649761e4,1.051834e4,2179,427,1585,1.106065e7,1.17653,0.21861,0.8952,0.2807,2.946,0.22462,6.1606e-4,101653,1.500279e5,3.677075e4,831.4,6.235957e3,6.728055e4,1.226479e4,11580,121906,7994,227,1.307951e-2,2.298018e5,1.684e-14,2.478
1603800,135,21.035,1881.9,893.7,6.927493e7,4.935811e7,183.7,1.772542e7,3.363e-15,4.374650e6,5.761234e6,1.384e-13,1.111e-13,4.237260e4,4.711892e4,2.864529e4,2.373729e4,1.624596e4,1.119329e4,2049,418,1600,1.093489e7,1.17338,0.21896,0.8956,0.2816,2.949,0.22660,6.2879e-4,102146,1.472434e5,3.661704e4,805.7,6.624707e3,6.671261e4,1.240242e4,12241,121988,8043,229,1.439081e-2,2.300905e5,5.452e-14,2.367
1615680,136,20.833,1832.4,858.7,6.889562e7,4.883431e7,185.2,1.730265e7,2.153e-15,4.400100e6,5.795921e6,1.007e-13,3.294e-14,4.099214e4,4.583677e4,2.746024e4,2.267853e4,1.554245e4,1.114947e4,1767,372,1613,1.027948e7,1.15642,0.22000,0.8957,0.2825,2.947,0.22932,5.4900e-4,102806,1.460918e5,3.627065e4,794.4,6.091987e3,6.559915e4,1.484655e4,13862,122631,8129,218,1.512704e-2,2.289636e5,6.991e-15,2.421
1627560,137,21.308,1837.4,864.2,6.899718e7,4.898972e7,182.0,1.717474e7,1.171e-14,4.425183e6,5.830209e6,9.660e-14,1.730e-13,4.042640e4,4.486497e4,3.053752e4,2.344082e4,1.534367e4,1.057728e4,1603,356,1620,1.038100e7,1.13385,0.22278,0.8959,0.2834,2.976,0.22486,4.9170e-4,102670,1.444165e5,3.693239e4,790.3,5.397965e3,6.491670e4,1.676649e4,15750,122603,8065,223,1.306895e-2,2.255863e5,7.238e-14,2.371
1639440,138,21.306,1858.3,856.5,6.879992e7,4.855317e7,178.2,1.770959e7,1.578e-14,4.450064e6,5.865343e6,1.588e-13,8.733e-15,4.154631e4,4.527779e4,3.233789e4,2.393271e4,1.666469e4,1.014291e4,1828,365,1632,1.066024e7,1.13794,0.22454,0.8962,0.2845,2.966,0.22701,5.8837e-4,102415,1.488225e5,3.757606e4,821.1,5.653670e3,6.577676e4,1.437944e4,14323,122671,8055,218,1.482966e-2,2.271143e5,3.409e-14,2.374
1651320,139,20.964,1881.3,864.1,7.082605e7,4.909364e7,193.6,1.802706e7,1.033e-14,4.475023e6,5.901327e6,5.536e-14,1.109e-13,4.236144e4,4.630813e4,2.993298e4,2.503315e4,1.740317e4,1.032510e4,2004,405,1639,1.141361e7,1.15062,0.22597,0.8969,0.2857,2.984,0.23121,6.4235e-4,102850,1.482647e5,3.673760e4,816.8,6.440617e3,6.584045e4,1.279322e4,13212,122733,8172,226,1.714962e-2,2.301051e5,1.065e-13,2.352
1663200,140,20.881,1891.2,879.6,7.107431e7,4.917841e7,198.1,1.800376e7,7.656e-15,4.499736e6,5.935941e6,7.306e-14,1.977e-13,4.274284e4,4.668140e4,3.067373e4,2.701421e4,1.802989e4,1.206730e4,1925,417,1654,1.113070e7,1.15725,0.22640,0.8964,0.2864,3.005,0.23268,5.5940e-4,103240,1.480459e5,3.686541e4,816.0,6.045748e3,6.639751e4,1.336569e4,13476,123206,8195,257,1.650270e-2,2.313516e5,5.359e-14,2.381
1675080,141,21.238,1953.1,911.2,7.210816e7,5.006920e7,196.6,1.828983e7,1.650e-14,4.525539e6,5.972915e6,6.585e-15,4.319e-14,4.383331e4,4.875621e4,3.315609e4,2.389868e4,1.803012e4,1.178151e4,1937,408,1666,1.156829e7,1.19723,0.23104,0.8958,0.2871,3.003,0.22852,5.4232e-4,103245,1.510756e5,3.804135e4,841.3,5.661827e3,6.875319e4,1.148713e4,11211,123415,7942,237,1.831833e-2,2.345752e5,2.978e-14,2.346
1686960,142,21.047,1938.8,884.3,7.168307e7,4.986960e7,199.3,1.805437e7,3.714e-15,4.550448e6,6.011509e6,4.789e-14,3.253e-14,4.373268e4,4.927829e4,3.339681e4,2.386164e4,1.882395e4,1.068502e4,2045,420,1678,1.121060e7,1.19714,0.23262,0.8960,0.2879,3.015,0.23129,6.2310e-4,103613,1.539047e5,3.879433e4,858.5,6.150678e3,6.913655e4,1.436221e4,13901,123676,7988,228,1.953259e-2,2.356485e5,2.223e-14,2.409
1698840,143,21.010,1919.1,876.5,7.178750e7,4.972394e7,202.3,1.774217e7,7.979e-15,4.575082e6,6.048612e6,4.580e-14,1.210e-13,4.287764e4,4.821193e4,3.031004e4,2.303933e4,1.824321e4,1.110835e4,1884,422,1692,1.130908e7,1.20684,0.23234,0.8958,0.2888,3.026,0.23352,6.0599e-4,103830,1.503346e5,3.786882e4,839.4,6.302090e3,6.838702e4,1.217101e4,12408,123935,7811,228,2.040063e-2,2.374369e5,5.357e-14,2.374
1710720,144,21.228,1924.1,880.0,7.236311e7,5.001730e7,201.1,1.784509e7,4.593e-15,4.597573e6,6.084121e6,9.116e-15,5.128e-14,4.205616e4,4.677791e4,3.388135e4,2.310419e4,1.956485e4,1.126940e4,1995,457,1704,1.103547e7,1.19807,0.23391,0.8964,0.2896,3.089,0.23152,5.9459e-4,104032,1.514413e5,3.851633e4,845.5,6.200219e3,6.886609e4,1.540413e4,15064,124096,7790,229,1.583671e-2,2.361029e5,2.737e-14,2.376
1722600,145,21.098,1914.2,882.2,7.236101e7,4.968332e7,206.0,1.772951e7,5.043e-15,4.619870e6,6.119329e6,3.830e-15,1.706e-13,4.170119e4,4.599521e4,3.203061e4,2.391062e4,1.940430e4,1.078646e4,1955,463,1714,1.150006e7,1.19081,0.23461,0.8961,0.2906,3.144,0.23338,6.2696e-4,103930,1.488513e5,3.772541e4,821.7,6.329711e3,6.702687e4,1.400965e4,13704,124470,7888,232,1.415244e-2,2.359820e5,1.637e-13,2.485
1734480,146,21.131,1876.7,879.5,7.214609e7,5.006364e7,200.2,1.766058e7,1.498e-14,4.642710e6,6.153338e6,2.026e-14,5.812e-14,4.161467e4,4.550483e4,3.057984e4,2.483833e4,1.877514e4,1.149610e4,1763,447,1728,1.097677e7,1.17931,0.23537,0.8968,0.2914,3.165,0.23209,6.2434e-4,104195,1.478922e5,3.734498e4,801.7,6.496565e3,6.683174e4,1.491938e4,14716,124745,7890,222,1.376118e-2,2.345276e5,4.517e-14,2.355
1746360,147,21.228,1817.9,841.8,7.160497e7,4.965991e7,201.5,1.731698e7,3.205e-14,4.664823e6,6.184692e6,7.746e-14,1.476e-14,4.005866e4,4.325079e4,2.780752e4,2.549207e4,1.794555e4,1.189651e4,1830,448,1740,1.119331e7,1.15019,0.23700,0.8966,0.2922,3.164,0.23102,5.6819e-4,104175,1.438751e5,3.652523e4,772.6,5.873277e3,6.463961e4,1.595893e4,15843,125283,8099,230,1.389561e-2,2.311822e5,2.228e-14,2.356
1758240,148,21.382,1869.0,892.4,7.141126e7,4.898290e7,196.2,1.803578e7,1.343e-14,4.688182e6,6.217181e6,2.324e-14,7.640e-14,4.154363e4,4.496714e4,3.523376e4,3.100129e4,1.818450e4,1.247849e4,2076,427,1751,1.122822e7,1.16343,0.23772,0.8973,0.2930,3.111,0.23186,5.8889e-4,104242,1.473096e5,3.654533e4,780.0,5.975061e3,6.633649e4,1.244308e4,12521,125169,8126,226,1.669232e-2,2.333846e5,5.512e-14,2.382
1770120,149,21.458,1894.8,882.4,7.054061e7,4.925343e7,197.9,1.743453e7,2.094e-14,4.709743e6,6.247530e6,4.924e-14,4.517e-14,4.255627e4,4.643119e4,3.298088e4,3.103825e4,2.099512e4,1.608208e4,2250,410,1764,1.119062e7,1.15835,0.23747,0.8972,0.2938,3.057,0.23342,6.4267e-4,104462,1.507342e5,3.750638e4,814.9,6.408442e3,6.711327e4,1.547531e4,14894,124895,8061,221,1.978172e-2,2.335400e5,4.810e-14,2.361
1782000,150,21.511,1849.1,869.9,6.961816e7,4.838459e7,193.4,1.727551e7,2.135e-14,4.732178e6,6.278055e6,6.809e-14,1.712e-13,4.187794e4,4.631654e4,2.768247e4,2.767926e4,1.944276e4,1.579197e4,2118,370,1780,1.046067e7,1.14753,0.23967,0.8969,0.2947,3.061,0.23372,5.9431e-4,104778,1.495824e5,3.753068e4,792.4,6.300382e3,6.687238e4,1.589349e4,15542,125346,8080,250,2.019016e-2,2.327642e5,8.340e-14,2.385
1793880,151,21.064,1840.5,838.8,6.961621e7,4.859623e7,191.5,1.711423e7,1.545e-14,4.755800e6,6.309663e6,9.772e-14,4.959e-14,4.117856e4,4.583488e4,2.934110e4,2.652301e4,1.755702e4,1.422697e4,1915,375,1794,1.100025e7,1.15898,0.24514,0.8959,0.2958,3.064,0.23280,6.2349e-4,105206,1.496490e5,3.685762e4,805.3,6.261873e3,6.572040e4,1.602357e4,15979,125191,8238,234,1.957475e-2,2.335487e5,1.495e-15,2.337
1805760,152,20.933,1878.5,862.4,7.112070e7,4.888606e7,198.4,1.740185e7,9.205e-15,4.780566e6,6.342770e6,1.116e-13,9.280e-14,4.202933e4,4.640115e4,3.313800e4,2.601270e4,1.726329e4,1.329371e4,1919,356,1805,1.061614e7,1.18177,0.24768,0.8962,0.2967,3.017,0.23378,6.2266e-4,105682,1.514985e5,3.721072e4,821.2,6.580825e3,6.806401e4,1.216480e4,12430,125954,8290,224,2.006417e-2,2.369681e5,5.465e-14,2.356
1817640,153,21.040,1908.4,865.8,7.169591e7,4.942909e7,201.8,1.734894e7,2.920e-14,4.806699e6,6.377184e6,6.413e-14,1.168e-15,4.265321e4,4.710523e4,2.855292e4,2.404139e4,1.652050e4,1.269122e4,2135,350,1813,1.117711e7,1.19109,0.25027,0.8955,0.2978,3.003,0.23299,5.7919e-4,106128,1.533304e5,3.818280e4,835.7,6.305736e3,6.884873e4,1.375780e4,13455,126294,8326,217,2.063521e-2,2.384646e5,4.455e-14,2.374
1829520,154,21.132,1881.4,854.7,7.139488e7,4.922653e7,201.8,1.719577e7,9.532e-15,4.833827e6,6.412863e6,1.536e-13,1.521e-13,4.260748e4,4.700566e4,2.974702e4,2.333433e4,1.547944e4,1.132714e4,2068,356,1829,1.026950e7,1.19074,0.25151,0.8944,0.2986,3.020,0.23422,6.1255e-4,106392,1.546628e5,3.862360e4,833.2,6.375237e3,6.907561e4,1.520071e4,15350,126620,8416,219,2.102416e-2,2.389528e5,1.949e-15,2.404
1841400,155,21.132,1899.7,889.3,7.149555e7,4.850310e7,196.4,1.846262e7,3.471e-14,4.861022e6,6.449796e6,2.222e-14,4.765e-14,4.348741e4,4.852148e4,3.283201e4,2.521378e4,1.629183e4,1.158825e4,2258,400,1840,1.209055e7,1.20388,0.25295,0.8934,0.2994,3.016,0.23182,6.6325e-4,106781,1.534865e5,3.812828e4,797.5,6.598614e3,7.012029e4,1.366618e4,13141,126900,8276,222,2.322648e-2,2.402342e5,6.663e-15,2.370
1853280,156,21.158,1964.6,918.7,7.117573e7,4.864698e7,204.4,1.838515e7,3.019e-14,4.886984e6,6.487376e6,1.854e-13,2.914e-14,4.410850e4,5.008202e4,3.282787e4,2.715552e4,1.814617e4,1.250161e4,2444,460,1849,1.136135e7,1.24283,0.25322,0.8941,0.3004,2.999,0.23415,6.7952e-4,107284,1.573944e5,3.918427e4,848.2,7.231719e3,7.193084e4,9.749353e3,10185,127400,8192,219,2.711700e-2,2.455125e5,3.509e-14,2.398
1865160,157,21.122,1940.0,895.4,7.133575e7,4.866492e7,207.8,1.806465e7,3.444e-14,4.911852e6,6.523629e6,2.768e-14,9.365e-14,4.323033e4,4.928485e4,3.144021e4,2.623771e4,1.836250e4,1.303231e4,2294,448,1861,1.161915e7,1.25144,0.25380,0.8943,0.3011,2.955,0.23804,6.5745e-4,107911,1.560555e5,3.940633e4,834.5,6.931959e3,7.084836e4,1.265991e4,12296,127358,8144,220,2.699735e-2,2.476515e5,6.464e-15,2.347
1877040,158,20.947,1931.9,882.0,7.183002e7,4.873267e7,208.5,1.809791e7,2.861e-14,4.936873e6,6.558963e6,7.093e-14,7.895e-14,4.333464e4,4.843930e4,3.151741e4,2.588201e4,1.831375e4,1.310539e4,2216,409,1868,1.096881e7,1.25172,0.25450,0.8943,0.3020,2.925,0.24085,6.8952e-4,108207,1.571549e5,3.924970e4,847.3,6.900830e3,7.176478e4,1.359497e4,12717,127828,8167,227,2.357577e-2,2.484820e5,3.162e-15,2.358
1888920,159,21.072,1914.5,879.8,7.192081e7,4.979271e7,203.4,1.772020e7,1.892e-15,4.960994e6,6.594122e6,1.258e-14,2.712e-14,4.313000e4,4.836431e4,3.108933e4,2.834679e4,1.900930e4,1.320480e4,2053,380,1879,1.110108e7,1.24694,0.25574,0.8951,0.3029,2.878,0.24158,6.6586e-4,108527,1.554522e5,3.908029e4,830.0,7.065047e3,7.111924e4,1.404210e4,13390,127554,8239,230,2.425938e-2,2.484168e5,2.823e-14,2.356
1900800,160,21.273,1943.9,906.9,7.209454e7,4.980514e7,199.4,1.795172e7,1.224e-14,4.985613e6,6.629951e6,4.072e-14,8.836e-14,4.348027e4,4.871526e4,3.240102e4,2.753726e4,1.886119e4,1.288657e4,2151,397,1895,1.068630e7,1.25581,0.25687,0.8960,0.3038,2.880,0.23920,6.0809e-4,108591,1.568743e5,3.992558e4,841.4,6.647720e3,7.217681e4,1.365804e4,13258,127992,8014,271,2.315000e-2,2.491903e5,3.609e-14,2.345
1912680,161,21.112,1946.0,890.0,7.149129e7,4.884004e7,205.5,1.786593e7,1.084e-14,5.009457e6,6.665928e6,4.685e-14,7.139e-14,4.330692e4,4.821664e4,3.117138e4,2.420019e4,1.946282e4,1.223908e4,2435,406,1903,1.117085e7,1.27564,0.26235,0.8954,0.3046,2.948,0.23960,7.1551e-4,108869,1.579770e5,4.002093e4,846.1,6.886748e3,7.125626e4,1.315473e4,12351,127901,8067,232,2.476764e-2,2.512910e5,3.475e-15,2.337
1924560,162,20.897,1921.9,874.7,7.221201e7,4.922239e7,209.6,1.767106e7,1.750e-14,5.033119e6,6.702483e6,4.311e-14,1.837e-13,4.241283e4,4.779197e4,3.234119e4,2.500306e4,1.875132e4,1.123701e4,2136,382,1915,1.052555e7,1.27790,0.26359,0.8949,0.3054,2.956,0.24091,7.0530e-4,109242,1.583167e5,3.987573e4,843.4,7.337068e3,7.195567e4,1.383504e4,12797,127925,7993,228,2.615774e-2,2.521965e5,5.897e-14,2.378
