step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten
340000,2094,1.452,0.044,7.96,39615,36535,1180,0,1925,1,1081927.1,11045.1,0.001,0.510,0.274,0.215,192,8.02,1.85,0.01,0.21,0.00,0.07,0.01,0.22,8.00,1.77,0.00,0.00,0.000,0.001,60,0.460,0.213,0.783,0.000,0.003,8708,4082,5,0.500,0.091,0.002,56406,0.155,0.061,0.000,108.90,12323,0,11045.072,0.000,0.000,824984,1.00,15.22,0.000,0.000,0.000,7,8,8,62,16799,0.064,0.00,0.0065,0.083,686,0.076,0.000,0.096,0.001,2.90,2.52,6.36,0.00,0.000,1.00,1.00,1.00,0.076,0.00379,54.76,1.2499,11.72,136071.8,140225.7,0.178,0.1462,108.749,501.261,0.995,0.428,54.2,54.374,5.929,5,6.2,1.37,0.219
350000,2091,1.401,0.045,7.96,39463,36371,1145,0,1950,1,1080691.9,11038.2,0.001,0.516,0.259,0.224,197,8.03,1.64,0.01,0.42,0.02,0.59,0.01,0.16,7.99,1.41,0.00,0.00,0.001,0.028,65,0.455,0.227,0.769,0.000,0.004,8735,4387,6,0.504,0.000,0.002,54945,0.157,0.062,0.000,108.77,12049,0,11038.241,0.000,0.000,856264,1.00,15.18,0.000,0.000,0.000,7,8,8,36,16791,0.064,0.00,0.0065,0.079,696,0.078,0.000,0.098,0.001,2.89,2.54,6.39,0.00,0.000,1.00,1.00,1.01,0.078,0.00383,54.90,1.2505,11.76,136169.9,140225.9,0.175,0.1466,108.630,502.028,0.998,0.429,54.3,54.315,5.901,6,7.6,1.36,0.212
360000,2093,1.411,0.044,7.92,39605,36419,1233,0,1951,2,1081665.1,11104.3,0.001,0.515,0.263,0.221,195,8.00,1.29,0.00,0.11,0.01,0.15,0.00,0.12,7.99,1.20,0.00,0.00,0.000,0.007,61,0.468,0.231,0.767,0.000,0.002,8885,4182,4,0.518,0.007,0.002,58235,0.156,0.068,0.000,108.80,12235,0,5552.129,0.000,0.000,855415,1.00,15.16,0.000,0.000,0.000,7,8,8,36,16741,0.064,0.00,0.0065,0.094,704,0.078,0.000,0.098,0.000,2.90,2.49,6.44,0.00,0.000,1.00,1.00,1.00,0.078,0.00382,54.86,1.2585,13.92,136162.3,140226.0,0.176,0.1478,108.652,502.457,0.996,0.429,54.1,54.326,5.912,7,11.6,3.88,0.216
370000,2089,1.425,0.046,7.98,39308,36244,1219,0,1849,1,1081939.6,11026.6,0.001,0.515,0.260,0.224,197,8.00,1.53,0.00,0.05,0.01,0.41,0.00,0.07,7.99,1.40,0.00,0.00,0.001,0.018,58,0.440,0.236,0.762,0.000,0.002,8714,4102,4,0.488,0.000,0.000,54343,0.162,0.069,0.000,108.83,12391,0,11026.558,0.000,0.000,856452,1.00,15.23,0.000,0.000,0.000,7,8,8,45,16721,0.064,0.00,0.0065,0.082,697,0.078,0.000,0.098,0.000,2.90,2.53,6.36,0.00,0.000,1.00,1.00,1.00,0.078,0.00383,54.83,1.2493,18.40,136113.5,140226.1,0.174,0.1461,108.684,502.356,0.996,0.428,54.1,54.342,5.916,8,11.0,1.99,0.217
380000,2095,1.434,0.044,7.96,39356,36258,1205,0,1887,2,1082644.8,11036.9,0.001,0.512,0.268,0.219,193,8.06,1.45,0.00,0.07,0.01,0.19,0.02,0.51,8.03,1.34,0.00,0.00,0.001,0.017,64,0.462,0.223,0.775,0.000,0.002,8658,4012,4,0.508,0.013,0.001,55442,0.159,0.071,0.000,108.88,12617,0,5518.431,0.000,0.000,832645,1.00,15.11,0.000,0.000,0.000,8,8,8,33,16881,0.064,0.00,0.0064,0.090,703,0.077,0.000,0.096,0.001,2.92,2.51,6.44,0.00,0.000,1.00,1.00,1.00,0.077,0.00381,54.78,1.2480,13.65,136110.4,140226.3,0.185,0.1447,108.734,501.405,0.996,0.429,54.4,54.367,5.912,7,12.8,4.77,0.212
390000,2078,1.411,0.047,8.03,39279,36298,1194,0,1804,0,1082178.6,10900.0,0.001,0.513,0.266,0.220,199,8.00,1.20,0.00,0.00,0.00,0.00,0.02,0.44,7.98,1.09,0.00,0.00,0.000,0.000,57,0.433,0.214,0.784,0.000,0.002,8567,3897,4,0.465,0.000,0.003,54975,0.161,0.071,0.000,108.86,12806,0,10900.049,0.000,0.000,842508,1.00,15.23,0.000,0.000,0.000,7,8,8,28,16629,0.063,0.00,0.0065,0.080,700,0.078,0.000,0.097,0.001,2.87,2.55,6.30,0.00,0.000,1.00,1.00,1.00,0.078,0.00384,54.79,1.2328,11.68,136140.3,140226.4,0.185,0.1429,108.723,500.816,0.996,0.429,53.9,54.361,5.904,10,14.4,2.84,0.214
400000,2098,1.431,0.044,8.00,39526,36517,1160,0,1829,0,1082754.6,11027.9,0.001,0.510,0.270,0.219,195,8.03,1.66,0.00,0.07,0.00,0.00,0.03,0.69,8.00,1.49,0.00,0.00,0.000,0.000,63,0.449,0.227,0.769,0.000,0.004,8595,3859,4,0.484,0.005,0.002,54498,0.166,0.063,0.000,108.89,13126,0,11027.936,0.000,0.000,820603,1.00,15.22,0.000,0.000,0.000,7,8,8,50,16845,0.064,0.00,0.0064,0.083,694,0.076,0.000,0.097,0.001,2.90,2.55,6.35,0.00,0.000,1.00,1.00,1.00,0.076,0.00379,54.77,1.2472,10.91,136108.1,140226.6,0.178,0.1444,108.743,501.755,0.997,0.429,54.0,54.371,5.911,5,5.6,1.39,0.212
410000,2127,1.411,0.044,8.03,39565,36579,1132,0,1825,0,1081449.8,11001.3,0.001,0.517,0.257,0.225,197,8.03,1.29,0.00,0.09,0.01,0.23,0.01,0.33,8.01,1.14,0.00,0.00,0.000,0.007,57,0.427,0.227,0.772,0.000,0.001,8956,4324,4,0.472,0.004,0.002,60656,0.158,0.066,0.000,108.80,12929,0,11001.305,0.000,0.000,868407,1.00,15.24,0.000,0.000,0.000,7,8,8,34,17087,0.065,0.00,0.0063,0.086,705,0.079,0.000,0.098,0.001,2.86,2.53,6.31,0.00,0.000,1.00,1.00,1.00,0.079,0.00378,54.86,1.2436,17.64,136102.8,140226.7,0.177,0.1427,108.660,502.213,0.997,0.428,55.0,54.330,5.909,6,8.9,1.81,0.207
420000,2080,1.417,0.047,7.99,39849,36711,1227,0,1958,0,1082391.0,11229.7,0.001,0.508,0.277,0.214,196,8.01,1.47,0.00,0.00,0.00,0.15,0.00,0.10,8.00,1.46,0.00,0.00,0.001,0.032,64,0.442,0.221,0.774,0.000,0.005,8575,3837,4,0.489,0.018,0.001,55283,0.168,0.082,0.000,108.91,13021,0,11229.733,0.000,0.000,827878,1.00,15.20,0.000,0.000,0.000,7,8,8,31,16667,0.064,0.00,0.0065,0.077,687,0.077,0.000,0.097,0.000,2.89,2.51,6.36,0.00,0.000,1.00,1.00,1.00,0.077,0.00381,54.74,1.2730,14.52,136128.1,140226.9,0.183,0.1502,108.766,501.537,0.995,0.428,54.0,54.383,5.947,6,14.5,4.83,0.235
430000,2125,1.402,0.045,7.97,39629,36672,1160,0,1752,0,1081929.0,10940.8,0.001,0.510,0.270,0.219,195,8.08,1.92,0.00,0.15,0.01,0.23,0.02,0.41,8.05,1.61,0.00,0.00,0.000,0.010,69,0.437,0.245,0.753,0.000,0.002,8704,3964,4,0.503,0.032,0.004,58747,0.159,0.093,0.000,108.83,12830,0,10940.799,0.000,0.000,836695,1.00,15.13,0.000,0.000,0.000,7,8,8,49,17167,0.065,0.00,0.0063,0.076,712,0.077,0.000,0.098,0.001,2.94,2.53,6.41,0.00,0.000,1.00,1.00,1.00,0.077,0.00373,54.83,1.2374,19.67,136106.9,140227.0,0.183,0.1427,108.687,500.974,0.996,0.429,54.9,54.343,5.935,11,23.1,7.70,0.217
440000,2089,1.454,0.044,7.94,39646,36695,1158,0,1829,0,1082740.0,11045.0,0.001,0.505,0.280,0.214,197,8.10,1.86,0.01,0.33,0.00,0.16,0.03,0.91,8.05,1.56,0.00,0.00,0.000,0.013,74,0.454,0.234,0.763,0.000,0.003,8676,3833,5,0.512,0.005,0.004,58895,0.161,0.062,0.000,108.93,12892,0,11044.986,0.000,0.000,799250,1.01,15.12,0.000,0.000,0.000,8,8,8,46,16925,0.065,0.00,0.0064,0.085,700,0.075,0.000,0.096,0.001,2.89,2.54,6.41,0.00,0.000,1.00,1.00,1.01,0.075,0.00379,54.73,1.2492,15.83,136083.6,140227.2,0.181,0.1449,108.783,501.907,0.996,0.428,54.4,54.392,5.933,5,7.0,1.58,0.224
450000,2106,1.388,0.046,7.94,39573,36565,1185,0,1806,0,1081553.2,11133.0,0.001,0.515,0.257,0.227,194,8.03,1.64,0.03,0.71,0.01,0.30,0.05,0.96,7.94,1.25,0.00,0.00,0.001,0.024,67,0.462,0.227,0.768,0.000,0.005,8784,4354,4,0.518,0.000,0.005,60388,0.159,0.074,0.000,108.80,12892,0,11132.971,0.000,0.000,862356,1.01,15.21,0.000,0.000,0.000,7,8,8,33,16904,0.064,0.00,0.0065,0.075,704,0.079,0.000,0.098,0.001,2.90,2.52,6.39,0.00,0.000,1.01,1.01,1.01,0.079,0.00380,54.87,1.2593,17.49,136158.7,140227.3,0.172,0.1457,108.657,502.170,0.996,0.428,54.5,54.328,5.899,11,18.3,2.87,0.200
460000,2077,1.423,0.046,7.97,39221,36149,1217,0,1884,0,1082235.9,11040.2,0.001,0.510,0.271,0.218,196,7.97,1.13,0.00,0.02,0.00,0.07,0.00,0.15,7.96,1.13,0.00,0.00,0.000,0.005,59,0.444,0.216,0.783,0.000,0.001,8576,3873,3,0.494,0.000,0.001,54856,0.164,0.067,0.000,108.90,12888,0,11040.214,0.000,0.000,822880,1.00,15.29,0.000,0.000,0.000,7,8,8,25,16547,0.063,0.00,0.0065,0.076,688,0.076,0.000,0.096,0.001,2.90,2.49,6.33,0.00,0.000,1.00,1.00,1.00,0.076,0.00383,54.75,1.2505,14.49,136140.6,140227.4,0.181,0.1467,108.756,502.100,0.997,0.429,53.9,54.378,5.922,5,7.1,2.01,0.230
470000,2097,1.434,0.045,7.96,39401,36349,1206,0,1826,0,1081573.9,10935.1,0.001,0.507,0.272,0.220,198,8.03,1.61,0.01,0.31,0.02,0.55,0.01,0.37,7.99,1.37,0.00,0.00,0.001,0.016,70,0.457,0.237,0.760,0.000,0.003,8596,3906,4,0.505,0.053,0.003,58147,0.153,0.065,0.000,108.91,12913,0,10935.065,0.000,0.000,820596,1.00,15.26,0.000,0.000,0.000,7,8,8,34,16848,0.064,0.00,0.0065,0.078,699,0.076,0.000,0.096,0.001,2.88,2.52,6.35,0.00,0.000,1.00,1.00,1.01,0.076,0.00377,54.74,1.2376,13.89,136099.0,140227.6,0.183,0.1441,108.765,502.076,0.995,0.429,54.4,54.382,5.906,5,7.9,2.39,0.216
480000,2078,1.440,0.046,7.97,39576,36613,1181,0,1801,0,1081442.9,10960.4,0.001,0.510,0.266,0.223,195,8.01,1.95,0.00,0.02,0.01,0.33,0.04,0.89,7.96,1.65,0.00,0.00,0.000,0.010,63,0.456,0.232,0.764,0.000,0.004,8621,3979,5,0.502,0.000,0.003,60199,0.159,0.066,0.000,108.86,12910,0,10960.396,0.000,0.000,844880,1.00,15.27,0.000,0.000,0.000,7,8,8,49,16646,0.063,0.00,0.0065,0.087,681,0.078,0.000,0.096,0.000,2.91,2.51,6.34,0.00,0.000,1.00,1.00,1.00,0.078,0.00381,54.80,1.2408,16.23,136097.3,140227.7,0.175,0.1444,108.717,501.113,0.996,0.429,53.9,54.358,5.918,8,10.4,1.44,0.217
490000,2097,1.429,0.046,7.92,39062,36006,1224,0,1813,1,1081026.2,10931.4,0.001,0.513,0.259,0.227,197,8.08,1.96,0.01,0.36,0.01,0.36,0.03,0.59,8.02,1.83,0.00,0.00,0.001,0.025,70,0.482,0.248,0.748,0.000,0.004,8747,4150,4,0.527,0.003,0.004,57654,0.162,0.071,0.000,108.79,12714,0,10931.400,0.000,0.001,843666,1.01,15.12,0.000,0.000,0.000,7,8,8,49,16941,0.065,0.00,0.0064,0.086,701,0.078,0.000,0.097,0.001,2.93,2.51,6.47,0.00,0.000,1.00,1.00,1.01,0.078,0.00380,54.87,1.2378,17.81,136092.3,140227.9,0.173,0.1444,108.648,502.038,0.997,0.428,54.5,54.324,5.898,9,13.9,3.81,0.217
500000,2120,1.410,0.045,7.92,39242,36236,1166,0,1817,0,1080428.2,10839.2,0.001,0.515,0.257,0.227,196,8.07,2.24,0.01,0.21,0.03,0.81,0.04,0.88,7.99,1.77,0.00,0.00,0.001,0.028,74,0.465,0.242,0.755,0.000,0.004,8702,4207,5,0.521,0.003,0.004,52459,0.166,0.068,0.000,108.82,12906,0,10839.173,0.000,0.000,867499,1.00,15.21,0.000,0.000,0.000,7,8,8,59,17111,0.065,0.00,0.0064,0.078,691,0.079,0.000,0.098,0.001,2.93,2.53,6.38,0.00,0.000,1.00,1.00,1.00,0.079,0.00376,54.85,1.2268,19.58,136103.1,140228.0,0.174,0.1426,108.677,501.629,0.995,0.429,54.8,54.339,5.917,10,13.2,1.66,0.226
510000,2090,1.394,0.045,7.98,39603,36540,1166,0,1927,0,1080910.1,11123.8,0.001,0.515,0.255,0.229,197,8.03,1.56,0.00,0.07,0.01,0.40,0.02,0.56,8.01,1.34,0.00,0.00,0.000,0.012,66,0.437,0.237,0.762,0.000,0.001,9027,4241,5,0.489,0.004,0.002,57042,0.157,0.072,0.000,108.76,12923,0,11123.837,0.000,0.000,877212,1.00,15.22,0.000,0.000,0.000,7,8,8,44,16793,0.064,0.00,0.0065,0.084,708,0.080,0.000,0.099,0.000,2.89,2.52,6.36,0.00,0.000,1.00,1.00,1.00,0.080,0.00381,54.90,1.2585,9.96,136192.9,140228.1,0.179,0.1470,108.623,501.343,0.997,0.429,54.3,54.311,5.928,3,8.5,4.58,0.222
520000,2119,1.413,0.044,8.01,39452,36450,1178,0,1795,0,1080698.0,10973.1,0.001,0.514,0.257,0.228,197,7.95,1.50,0.01,0.28,0.02,0.57,0.01,0.23,7.91,1.29,0.00,0.00,0.001,0.021,62,0.437,0.221,0.777,0.000,0.002,8722,4081,4,0.509,0.000,0.003,53816,0.156,0.063,0.000,108.80,13176,0,10973.112,0.000,0.000,859329,1.00,15.42,0.000,0.000,0.000,7,8,8,42,16850,0.064,0.00,0.0064,0.079,718,0.079,0.000,0.097,0.001,2.90,2.53,6.25,0.00,0.000,1.00,1.00,1.00,0.079,0.00376,54.87,1.2411,13.88,136114.1,140228.3,0.163,0.1433,108.652,501.754,0.995,0.429,54.7,54.326,5.908,5,7.0,1.66,0.222
530000,2119,1.425,0.043,8.01,39119,36036,1264,0,1819,0,1080789.0,10931.6,0.001,0.506,0.273,0.220,195,7.97,1.46,0.02,0.59,0.01,0.51,0.00,0.11,7.94,1.08,0.00,0.00,0.001,0.028,58,0.434,0.235,0.764,0.000,0.001,8291,3679,6,0.485,0.034,0.002,51815,0.164,0.062,0.000,108.92,13264,0,10931.561,0.000,0.000,795702,1.00,15.41,0.000,0.000,0.000,7,8,8,42,16895,0.064,0.00,0.0064,0.085,702,0.074,0.000,0.093,0.000,2.88,2.52,6.25,0.00,0.000,1.00,1.01,1.01,0.074,0.00373,54.75,1.2388,12.75,136107.7,140228.4,0.171,0.1456,108.769,501.723,0.997,0.429,54.7,54.385,5.906,5,6.6,1.43,0.231
540000,2112,1.420,0.044,8.04,39109,36043,1301,0,1772,0,1078254.4,10883.1,0.001,0.502,0.274,0.223,199,7.93,1.69,0.01,0.34,0.00,0.04,0.04,1.08,7.87,1.27,0.00,0.00,0.000,0.001,69,0.424,0.229,0.769,0.000,0.001,8196,3615,7,0.476,0.012,0.002,52014,0.160,0.061,0.000,108.92,13232,0,10883.129,0.000,0.000,777614,1.01,15.58,0.000,0.000,0.000,7,8,8,54,16747,0.064,0.00,0.0065,0.089,707,0.073,0.000,0.090,0.000,2.89,2.55,6.15,0.00,0.000,1.01,1.01,1.00,0.073,0.00371,54.74,1.2349,12.34,136121.0,140228.6,0.177,0.1465,108.779,502.330,0.996,0.429,54.3,54.390,5.871,4,5.3,1.50,0.224
550000,2081,1.418,0.046,8.03,38798,35716,1335,0,1778,1,1078349.6,10928.2,0.001,0.500,0.277,0.221,192,7.93,1.55,0.00,0.07,0.01,0.42,0.02,0.61,7.90,1.44,0.00,0.00,0.001,0.024,58,0.429,0.233,0.765,0.000,0.003,7982,3439,4,0.477,0.007,0.002,54474,0.158,0.070,0.000,108.95,13004,0,10928.160,0.000,0.000,757523,1.00,15.55,0.000,0.000,0.000,7,8,8,43,16510,0.063,0.00,0.0066,0.087,689,0.071,0.000,0.088,0.000,2.87,2.56,6.15,0.00,0.000,1.00,1.00,1.00,0.071,0.00375,54.72,1.2396,20.80,136135.0,140228.7,0.173,0.1458,108.807,502.481,0.996,0.429,53.7,54.403,5.881,4,7.2,2.88,0.236
560000,2132,1.405,0.044,8.06,38681,35463,1328,0,1839,0,1076669.6,10900.5,0.001,0.505,0.264,0.231,199,7.87,1.56,0.00,0.13,0.01,0.33,0.02,0.56,7.84,1.34,0.00,0.00,0.001,0.016,61,0.401,0.221,0.777,0.000,0.002,8253,3736,5,0.454,0.000,0.002,54632,0.155,0.062,0.000,108.86,12876,0,10900.497,0.000,0.000,796214,1.00,15.71,0.000,0.000,0.000,7,8,8,45,16789,0.064,0.00,0.0064,0.087,709,0.074,0.000,0.090,0.001,2.86,2.56,6.02,0.00,0.000,1.00,1.00,1.00,0.074,0.00367,54.80,1.2371,12.99,136123.1,140228.8,0.176,0.1477,108.713,502.037,0.997,0.429,54.6,54.356,5.875,2,3.1,1.81,0.231
570000,2130,1.396,0.045,8.11,38463,35220,1455,0,1790,0,1075332.6,10914.3,0.001,0.496,0.278,0.225,195,7.76,1.47,0.01,0.17,0.00,0.10,0.00,0.08,7.75,1.40,0.00,0.00,0.001,0.022,54,0.399,0.213,0.785,0.000,0.003,7626,3309,4,0.436,0.000,0.001,51628,0.159,0.065,0.000,108.95,12932,0,10914.281,0.000,0.000,743281,1.00,15.90,0.000,0.000,0.000,7,8,8,46,16535,0.063,0.00,0.0065,0.079,688,0.070,0.000,0.086,0.001,2.82,2.60,5.91,0.00,0.000,1.00,1.00,1.00,0.070,0.00362,54.72,1.2401,12.87,136136.9,140229.0,0.171,0.1486,108.800,501.866,0.996,0.429,54.3,54.400,5.909,7,9.8,1.65,0.262
580000,2136,1.436,0.044,8.09,38246,35107,1388,0,1745,0,1073943.9,10671.8,0.001,0.495,0.279,0.225,196,7.72,1.40,0.00,0.09,0.00,0.07,0.01,0.14,7.71,1.38,0.00,0.00,0.001,0.022,53,0.401,0.227,0.772,0.000,0.001,7656,3262,5,0.440,0.071,0.001,52732,0.162,0.074,0.000,108.94,12707,0,10671.752,0.000,0.000,730446,1.00,15.98,0.000,0.000,0.000,7,8,8,35,16489,0.063,0.00,0.0065,0.088,705,0.069,0.000,0.085,0.000,2.85,2.58,5.88,0.00,0.000,1.00,1.00,1.00,0.069,0.00359,54.73,1.2127,18.60,136049.7,140229.1,0.171,0.1448,108.788,502.487,0.996,0.429,54.4,54.394,5.897,12,19.8,2.26,0.249
590000,2139,1.401,0.047,8.17,38030,34810,1510,0,1707,0,1071860.6,10714.5,0.001,0.496,0.274,0.230,194,7.60,1.34,0.00,0.05,0.00,0.09,0.01,0.21,7.59,1.22,0.00,0.00,0.000,0.003,57,0.394,0.213,0.784,0.000,0.003,7739,3344,5,0.417,0.008,0.002,55083,0.160,0.068,0.000,108.89,12606,0,10714.468,0.000,0.000,733400,1.00,16.23,0.000,0.000,0.000,7,8,8,34,16253,0.062,0.00,0.0066,0.085,707,0.069,0.000,0.083,0.001,2.81,2.60,5.70,0.00,0.000,1.00,1.00,1.00,0.069,0.00357,54.79,1.2190,18.35,136089.6,140229.2,0.166,0.1475,108.743,502.286,0.997,0.428,54.2,54.371,5.871,6,8.5,2.02,0.237
600000,2148,1.419,0.043,8.11,38085,34932,1528,0,1616,0,1072660.9,10568.9,0.001,0.487,0.288,0.223,193,7.67,1.46,0.01,0.21,0.00,0.06,0.01,0.29,7.65,1.37,0.00,0.00,0.000,0.022,59,0.386,0.221,0.778,0.000,0.001,7393,3083,5,0.428,0.033,0.002,52472,0.158,0.081,0.000,108.99,12666,0,10568.884,0.000,0.000,703458,1.00,16.07,0.000,0.000,0.000,7,8,8,36,16473,0.063,0.00,0.0065,0.083,731,0.067,0.000,0.082,0.000,2.82,2.59,5.79,0.00,0.000,1.00,1.00,1.00,0.067,0.00350,54.65,1.2013,14.19,136086.9,140229.4,0.195,0.1447,108.849,502.094,0.995,0.429,54.5,54.424,5.953,9,17.2,6.15,0.272
610000,2113,1.420,0.046,8.08,37879,34832,1513,0,1569,0,1072061.0,10429.8,0.001,0.488,0.283,0.228,196,7.61,1.63,0.00,0.14,0.00,0.04,0.01,0.45,7.59,1.60,0.00,0.00,0.000,0.003,59,0.407,0.227,0.770,0.000,0.003,7292,3085,7,0.449,0.133,0.002,51082,0.161,0.066,0.000,108.96,12539,0,10429.813,0.000,0.000,705338,1.00,16.15,0.000,0.000,0.000,7,8,8,57,16083,0.061,0.00,0.0067,0.085,706,0.067,0.000,0.082,0.000,2.83,2.58,5.81,0.00,0.000,1.00,1.00,1.00,0.067,0.00356,54.71,1.1849,15.56,136097.6,140229.5,0.172,0.1417,108.819,502.084,0.997,0.428,53.7,54.409,5.906,6,8.3,1.99,0.248
620000,2116,1.419,0.047,8.06,37735,34392,1557,0,1783,0,1070885.0,10713.8,0.001,0.494,0.271,0.234,196,7.68,1.84,0.00,0.08,0.00,0.11,0.03,0.81,7.65,1.36,0.00,0.00,0.000,0.022,52,0.415,0.236,0.761,0.000,0.003,7577,3299,4,0.459,0.136,0.001,55947,0.162,0.080,0.000,108.91,12613,0,10713.847,0.000,0.000,732684,1.00,16.05,0.000,0.000,0.000,7,8,8,64,16259,0.062,0.00,0.0066,0.079,714,0.069,0.000,0.082,0.001,2.82,2.57,5.86,0.00,0.000,1.00,1.00,1.00,0.069,0.00359,54.76,1.2216,10.81,136079.5,140229.6,0.173,0.1506,108.756,501.871,0.995,0.429,53.9,54.378,5.906,6,12.7,5.93,0.271
630000,2122,1.412,0.046,8.11,37776,34598,1565,0,1607,0,1071122.5,10608.7,0.001,0.492,0.275,0.232,196,7.71,1.64,0.00,0.05,0.01,0.39,0.01,0.32,7.68,1.48,0.00,0.00,0.001,0.032,62,0.392,0.232,0.764,0.000,0.003,7550,3172,2,0.534,0.030,0.002,54444,0.158,0.064,0.000,108.93,12652,0,10608.656,0.000,0.000,709571,1.00,16.05,0.000,0.000,0.000,7,8,8,53,16352,0.062,0.00,0.0066,0.077,716,0.067,0.000,0.080,0.001,2.82,2.61,5.81,0.00,0.000,1.00,1.00,1.00,0.067,0.00357,54.73,1.2073,16.36,136096.6,140229.8,0.179,0.1458,108.783,503.176,0.996,0.429,54.2,54.392,5.899,6,7.2,1.40,0.272
640000,2120,1.424,0.045,8.07,37845,34687,1496,0,1664,0,1070871.4,10557.0,0.001,0.493,0.273,0.232,196,7.70,1.92,0.01,0.50,0.01,0.42,0.01,0.30,7.66,1.56,0.00,0.00,0.001,0.032,68,0.420,0.216,0.781,0.000,0.003,7381,3119,4,0.458,0.180,0.002,53294,0.166,0.071,0.000,108.90,12645,0,10556.983,0.000,0.000,720436,1.00,16.03,0.000,0.000,0.000,7,8,8,59,16314,0.062,0.00,0.0066,0.081,719,0.068,0.000,0.081,0.001,2.85,2.59,5.88,0.00,0.000,1.00,1.00,1.00,0.068,0.00358,54.76,1.2019,26.68,136086.1,140229.9,0.179,0.1450,108.754,502.404,0.996,0.429,54.1,54.377,5.868,11,16.5,2.53,0.246
650000,2140,1.381,0.043,8.06,37491,34282,1573,0,1616,0,1071416.0,10581.4,0.001,0.493,0.272,0.234,193,7.75,1.82,0.01,0.30,0.01,0.22,0.02,0.38,7.71,1.57,0.00,0.00,0.000,0.005,58,0.425,0.236,0.763,0.000,0.002,7430,3243,3,0.534,0.006,0.003,51866,0.161,0.063,0.000,108.91,12470,0,10581.421,0.000,0.000,713601,1.00,15.94,0.000,0.000,0.000,7,8,8,49,16583,0.063,0.00,0.0065,0.088,713,0.067,0.000,0.080,0.001,2.83,2.59,5.92,0.00,0.000,1.00,1.00,1.00,0.067,0.00356,54.76,1.2020,17.98,136176.6,140230.1,0.175,0.1446,108.774,502.127,0.996,0.429,54.6,54.387,5.869,7,9.2,1.62,0.242
660000,2128,1.414,0.046,8.12,37143,34043,1546,0,1566,0,1070941.4,10452.3,0.001,0.494,0.271,0.234,196,7.78,2.22,0.00,0.13,0.02,0.62,0.03,0.71,7.72,1.78,0.00,0.00,0.001,0.017,62,0.399,0.209,0.789,0.000,0.003,7290,3266,3,0.524,0.006,0.003,50847,0.162,0.096,0.000,108.88,12217,0,10452.301,0.000,0.000,720848,1.00,15.99,0.000,0.000,0.000,7,8,8,47,16552,0.063,0.00,0.0065,0.077,718,0.068,0.000,0.080,0.001,2.86,2.64,5.82,0.00,0.000,1.00,1.00,1.00,0.068,0.00358,54.79,1.1882,17.16,136086.3,140230.2,0.175,0.1430,108.725,501.730,0.996,0.429,54.4,54.362,5.855,12,25.1,7.86,0.224
670000,2132,1.409,0.045,8.06,37525,34276,1579,0,1666,0,1072355.8,10595.2,0.001,0.490,0.277,0.231,196,7.76,1.63,0.01,0.43,0.00,0.02,0.04,0.97,7.70,1.45,0.00,0.00,0.000,0.022,65,0.405,0.222,0.775,0.000,0.003,7456,3100,3,0.520,0.010,0.003,54535,0.160,0.068,0.000,108.95,12505,0,10595.168,0.000,0.000,699233,1.00,15.90,0.000,0.000,0.000,7,8,8,51,16534,0.063,0.00,0.0065,0.086,704,0.066,0.000,0.080,0.001,2.86,2.61,5.92,0.00,0.000,1.00,1.00,1.00,0.066,0.00356,54.72,1.2058,15.84,136099.8,140230.3,0.169,0.1463,108.805,501.694,0.995,0.429,54.6,54.403,5.896,8,11.4,2.21,0.267
680000,2145,1.401,0.045,8.13,37662,34481,1539,0,1629,0,1073363.9,10596.7,0.001,0.489,0.280,0.229,196,7.75,1.55,0.00,0.13,0.00,0.02,0.03,1.20,7.72,1.11,0.00,0.00,0.000,0.022,59,0.384,0.232,0.766,0.000,0.002,7553,3081,2,0.567,0.006,0.003,52748,0.160,0.093,0.000,109.00,12422,0,10596.702,0.000,0.000,702978,1.00,15.98,0.000,0.000,0.000,7,8,8,55,16627,0.063,0.00,0.0065,0.087,708,0.067,0.000,0.080,0.001,2.84,2.62,5.83,0.00,0.000,1.00,1.00,1.00,0.067,0.00354,54.64,1.2055,12.23,136097.6,140230.5,0.192,0.1460,108.858,501.820,0.995,0.428,54.6,54.429,5.909,8,21.0,7.62,0.263
